,Adsorbent,CO2_40C_0.5bar,CO2_40C_1bar,CO2_40C_5bar
1152,ETIXOW_clean,3.7070424097,3.8262167353,4.0696327436
1153,ETIYEN_clean,4.1446446796,4.3315825352,4.8758527522
1154,ETUXEW_clean,3.9951070061,4.2813149042,4.5697589275
1155,EVADEK_clean,2.7991793278,2.970717954,3.1333631348
1156,EVAKIV_clean,0.8361276084,1.519288243,5.1669152777
1157,EVEGIV_clean,2.9634086257,3.0167329048,3.3505890829
1158,EVEGOB_clean,3.3529562502,3.6398822008,4.2878535896
1159,EVEGUH_clean,3.583752104,3.812316634,4.3016074612
1160,EVIMUT_clean,9.5933539492,9.882006731,10.6321444864
1161,EVOTIT_SL,3.4503845928,3.768912053,4.7744152959
1162,EVUDAA_clean,6.5352553011,6.9108152954,7.7074123783
1163,EVURAP_clean,2.1333424363,2.1597404562999998,2.2214260154
1164,EWECOY_clean,6.4290648061,6.9987132978,7.7303051046
1165,EWESAC_clean,0.4265091948,0.7070151898,2.0111514803
1166,EWIPIL_clean,10.5364900974,10.7809514595,11.4063135128
1167,EWUCOP_clean,8.560104599,8.7966064884,9.5288235777
1168,EWUGEK_clean,0.6624621419,0.7261462634,0.8453833033
1169,EWUKAK_clean,9.221669557,9.6710324023,10.450505973
1170,EWUKEO_clean,12.9304774286,13.2315832952,13.8229500216
1171,EWUKIS_clean,12.1045700316,12.5044814466,13.3162417076
1172,EWUSUL_clean,0.7540053397,1.1443232167,3.1556773599
1173,EWUTEW_clean,0.6351282744,1.1268124857,3.0873540682
1174,EXALAR_clean,0.352059803,0.7128829026,3.4733495685
1175,EXAPEA_clean,0.58835841,0.8217905679,1.1975443217
1176,EXAXAE_clean,6.9294287639,7.451665369,8.5590586522
1177,EXAXAE01_clean,6.2968664153,6.7770510862,8.4153267368
1178,EXEMUR_clean,1.6235168555,1.6307371592,1.6771779908
1179,EXEQAA_clean,7.3237897094,7.7438585948,8.805696903
1180,EXEQII_SL,7.331429289,7.7634645864,8.7201378286
1181,EXEWIO_clean,2.3527799514,2.9631741796,4.3204371999
1182,EXEXAH_clean,0.2986045728,0.6090441861,3.2837512532
1183,EXIDOF_clean,9.613811208,9.6842282439,10.1185433114
1184,EXOTOB_clean,5.762987716,6.4404745746,9.251803802
1185,EXOTUH_SL,9.6007578979,10.0438251061,11.1398337545
1186,EXOZIB_clean,10.3584645255,11.300217183,13.2888577953
1187,EXUHEM_clean,1.9367107456,2.6356113189,3.5663468139
1188,EXUHUC_clean,4.3196656133,4.6437408346,5.792107102
1189,EYINOR_clean,10.8938719608,11.4746764137,13.2782734821
1190,EYOCOM_clean,10.8570655298,11.4824792253,13.4918277622
1191,EYULOA_clean,2.9846319664,3.018391875,3.407507404
1192,EYUWAW_clean_h,7.9939312173,8.270875884,8.8330946095
1193,EZABEN_clean,2.1976859901,2.7885974962,3.9614569973
1194,EZEQEH_clean,3.5378501388,3.5381635475,3.5399278544
1195,EZEQIL_clean,3.5248455193,3.5658098864,3.7148357466
1196,EZEQOR_clean,3.5185791879,3.6964460273,4.3441568276
1197,EZEQUX_clean,3.584607037,3.6645926369,4.1801887444
1198,EZESAF_clean,1.3668549051,1.6560157221,2.400553276
1199,EZIMEG_clean,9.4802323548,10.1858937267,11.439252536
1200,EZIMIK_clean,9.2060883004,9.8498069844,11.1434658557
1201,EZITUE_clean,1.5634403094,1.7122101326,2.0027626837
1202,EZIVAM_clean,1.4267704235,1.5845280802,1.7872963578
1203,EZOBUR_clean,1.6314316242,1.9027340345,2.5352596086
1204,EZOBUR01_clean,1.3726348241,1.5571847413,2.0144175147
1205,EZOBUR02_clean,1.2196309376,1.4580028426,1.9250639776
1206,EZOFEF_clean,11.0100941999,11.0225090937,11.021860892
1207,EZOFUV_clean,9.180778377,9.2963780167,9.7929823048
1208,EZUCIM_clean,5.4047977923,6.0970310867,7.706926756
1209,EZULAO_clean,4.5285937504,4.6674611106,5.2128919213
1210,FABCUI_clean,0.3567512359,0.6518392974,2.31431772
1211,FAFDEX_clean,0.3144974945,0.5883570188,1.8802024185
1212,FAFQEJ01_clean,6.3117849701,6.760778836,7.698884859
1213,FAGQAI_clean,11.7660656685,13.0020006392,17.8231462867
1214,FAGREM_clean,1.4254602796,1.6405601953,2.6521745645
1215,FAGXIX_clean,4.2038641423,4.3757956701,4.6050525094
1216,FAHGAY_clean,17.0483731147,18.2153193577,19.8531625284
1217,FAHPOV_clean,13.5893806531,15.2803993667,20.5670105422
1218,FAHQIR_clean,2.5827599029,2.748688768,3.2459239435
1219,FAJYAS_clean,8.6119763641,9.4691977633,11.3894223069
1220,FAKHIK_clean,6.2144298397,6.4794676265,6.833779167
1221,FAKLIO_clean,0.6074541556,1.1881086371,6.0586898887
1222,FAKLOU_clean,0.5531061443,1.095685695,5.3124024232
1223,FAKLUA_clean,0.832207718,1.6900914639,7.1076635899
1224,FAKMAH_clean,0.718721507,1.4354820623,6.2177916466
1225,FAKNIR_clean,7.4523045614,7.9889936148,9.1818010808
1226,FALBAX_manual,0.4496591832,0.8822529772,4.6379945454
1227,FALDAA_clean,5.19003473,5.7186019121,6.8578473803
1228,FALRIV_clean,1.628284028,2.4978709632,4.3420547645
1229,FALRIV01_clean,1.586252085,2.4587227307,4.2821018604
1230,FALROB_clean,1.5099044429,2.3629765489,4.3007752921
1231,FALSAO_clean,1.5692831736,2.4343973269,4.2437426347
1232,FAMPUH_clean,16.690050257,17.4872006872,19.8210084467
1233,FAMQAO_clean,16.6863400968,17.6851920274,20.0583925847
1234,FAMQES_clean,15.9883620714,17.072417997,19.6780032578
1235,FANCIJ_clean,6.9797967503,7.6676836846,8.4003154674
1236,FANQER_clean,0.0960224473,0.1883815291,0.8226566424
1237,FAPXEC_clean,7.3588963114,7.6278785513,8.563838826
1238,FAPXIG_clean,7.1947442719,7.5461176362,8.4234360179
1239,FAPXOM_clean,7.2334748317,7.5712731427,8.5973126175
1240,FAQGEL_clean,4.9593448194,5.3327209424,5.8906108878
1241,FAQGIP_clean,5.8127598796,6.2021099265,6.9960994535
1242,FAQLUH_clean,7.2658205399,7.8078131711,8.6239545353
1243,FARBIL_clean,3.9914803706,4.1169421871,4.806576943
1244,FARFIO_clean,0.2513215622,0.5173704012,2.4316221236
1245,FARFOU_clean,0.2745727665,0.5490072857,2.5788119438
1246,FARFUA_clean,0.2931768898,0.5702697053,2.4696954028
1247,FARHIR_ion_b,0.3126290359,0.5461211483,1.4624753275
1248,FARHOX_ion_b,3.0260626634,3.1807474079,3.5604148469
1249,FASVIH_clean,1.5741201126,2.2315490015,3.8822701944
1250,FATKIV_clean,2.7825495247,3.0657774581,4.0187640805
1251,FATKUI_clean,3.5665595484,3.5722455033,3.7296334831
1252,FATLUJ_clean,1.2346448605,1.8910281838,4.1534655274
1253,FATQID_clean,18.6488464836,19.4678175853,21.2638268272
1254,FATVOM_clean,0.4473705925,0.8608341539,2.910875575
1255,FAVDAK_clean,1.7551674335,1.9087510473,2.4821348077
1256,FAVDEO_clean,0.5177106878,0.8269567776,2.0474848029
1257,FAVDIS_clean,0.4455225651,0.6679629108,1.1215068796
1258,FAVFUG_clean,7.9890607687,8.4898420617,9.2840831611
1259,FAVKAP_clean,11.4047031971,11.4558587873,11.5332603492
1260,FAYPAY_clean,5.2485406904,6.5908460625,10.0240671778
1261,FAYPEC_clean,3.608463035,4.4958014322,6.9501431071
1262,FAYPIG_clean,4.5324782158,5.6270137024,8.0159907396
1263,FAYPOM_clean,3.0327281035,3.7370173235,5.8358414339
1264,FAYQAZ_clean,4.179839247,4.9665143883,6.9504943971
1265,FAYQED_clean,4.6943261077,5.9559261717,9.6103409839
1266,FAYQUT_clean,3.0295259356,3.7590126311,6.1797507787
1267,FAZFET_clean,5.5155358276,5.6779928187,6.2048747483
1268,FAZPED_clean,1.6830534373,2.0269863417,2.2412663556
1269,FEBPUY_clean,5.4740695363,5.894018312,6.6544553107
1270,FEBXIV_clean,12.3463404682,14.3562131336,23.6083167478
1271,FECCIZ_clean,3.0789835691,3.4233902149,4.0855633641
1272,FECJUT_clean,7.0064457604,7.6653561284,9.3304030723
1273,FECKAA_clean,4.3465378608,4.8049888258,6.2838963978
1274,FECXES_clean,13.3372756594,13.567991495,14.3015989579
1275,FECXUI_clean,9.4899732307,9.9384119485,10.7995150043
1276,FECYUJ_clean,9.1141202208,9.5449640386,10.7888471789
1277,FECZAQ_manual,9.0704057414,9.7744018524,11.5126058985
1278,FEFCUQ_clean,6.9621213833,7.7915351278,10.7005913253
1279,FEFDAX_clean,6.3127069117,7.1286020552,10.4542956022
1280,FEFDEB_manual,10.038096777,10.7144994368,12.9215967109
1281,FEFZOF_clean,0.4869084482,0.8561198365,2.3106521875
1282,FEGNIQ_clean,4.9880959785,5.5307569756,6.345215819
1283,FEHCIG_manual,0.4670508584,0.9251613045,3.2381353442
1284,FEJDII_clean,4.4752284779,4.6872749158,5.0988511406
1285,FEJDII01_clean,4.2950316899,4.5352994557,5.0137011157
1286,FENROG_clean,7.2913162027,7.5548572354,8.9518619653
1287,FEQSIF_clean,16.6104528649,17.4265170232,18.5333582879
1288,FERHAN_clean,9.4461197711,10.183974526,11.7965086486
1289,FESTUT_clean,2.855413995,3.0023625458,3.3478640922
1290,FEVNOL_clean,2.3901128844,2.4786478718,2.6277445706
1291,FEVSAC_clean,2.1560963694,2.2547024545,2.5313173547
1292,FEWWEL_clean,5.5080588207,6.5775947077,10.0195828964
1293,FEWWIP_clean,5.7775762161,6.928182778,10.2091140148
1294,FEWWOV_clean,1.9814887424,3.1525220569,6.2939377873
1295,FEWWUB_clean,2.9560794376,3.6195526454,5.8036751711
1296,FEWXIQ_clean,0.5059373143,1.0322338083,5.4259276712
1297,FEXCES_clean,9.6927806992,10.0775534734,11.0208740389
1298,FEYJID_clean,8.7768295536,8.8689197416,9.1374276013
1299,FEYJOJ_clean,14.5060199684,14.9878858845,15.9147438136
1300,FEZCIX_clean,0.0529327728,0.1062480543,0.5381026965
1301,FEZQEI_clean,0.0734171066,0.1402341644,0.5317277303
1302,FEZREJ_clean,7.419156159,7.9008415336,8.908122588
1303,FEZTIP_clean,5.4671689049,6.1439552106,7.5323449044
1304,FIBKEI_clean,16.1323384604,16.6168655796,17.9789259143
1305,FIDMIP_clean,0.0424997134,0.0798136481,0.3149609747
1306,FIFMIS_clean,4.9095521089,4.9245158594,4.9370542611
1307,FIFMIS01_clean,4.8974459476,4.914246148,4.9344528143
1308,FIFMOY_clean,4.8311713754,4.8826045509,4.9275975733
1309,FIFNUE_clean,8.2111145197,8.6034055542,10.0261739927
1310,FIFNUE01_clean,8.0449614473,8.4957237342,9.9095304782
1311,FIFPAM_clean,7.7630622689,7.8991855588,8.6848470554
1312,FIFPAM01_clean,8.174905762,8.5373276084,9.8570346737
1313,FIHFAF_clean,5.3052250013,5.8627478009,6.7411111136
1314,FIHHOV_clean,3.3498837608,3.4071049465,3.6877939329
1315,FIHHUB_SL,5.7515608735,6.9346588169,10.932241418
1316,FIHRIZ_clean,5.0256846749,5.9642852449,8.0531093735
1317,FIJCUX01_clean,2.2342424503,3.1714212186,5.4034925638
1318,FIJDIM_clean,5.9856481147,6.1293233389,6.6965834056
1319,FIJDIM01_clean,6.0365968757,6.1842186562,6.7653304173
1320,FIJDIM02_clean,6.0418692834,6.202921473,6.8359189675
1321,FIJDIM03_clean,6.060962388,6.2434733615,6.8996936846
1322,FIJDIM04_clean,6.0817307712,6.2553158487,6.9705555771
1323,FIJDIM05_clean,6.0802104804,6.2898978838,7.0634497091
1324,FIJDIM06_clean,6.095397889,6.2957127493,7.0960704423
1325,FIJDIM07_clean,6.1191321777,6.3124035408,7.1355867296
1326,FIJDIM08_clean,6.1243693609,6.3170968573,7.2304604802
1327,FIJDIM09_clean,6.1403359361,6.3528892072,7.2709996879
1328,FIJDIM10_clean,5.8966681326,6.080614858,6.697376662
1329,FIJDIM11_clean,6.0234299462,6.1805891206,6.8143249213
1330,FIJDIM12_clean,6.0440362965,6.2095169141,6.8980973088
1331,FIJDOS_clean,0.6196446331,1.1987283084,4.0014850212
1332,FIJFIO_clean,8.3968497194,8.6899355948,8.9149070149
1333,FIJFOU_clean,4.5047753144,4.6742266697,4.9528487534
1334,FIJXUR_clean,0.0870257497,0.1715563107,0.7698242913
1335,FIJYED_clean,1.5250996609,1.8376641717,2.3432594866
1336,FIJZEE_clean,0.871066574,1.3921394029,2.4507526774
1337,FILYAC_clean,6.815518987,7.1192789441,7.5950614064
1338,FILYEG_clean,6.989054007,7.4574098608,8.9103992588
1339,FIMYUX_clean,9.6704097228,9.7215803002,9.9724823233
1340,FIMZAE_clean,7.9371076775,8.0308080218,8.1542352595
1341,FIPJAR_clean,6.3249577128,6.6426258383,7.0801907968
1342,FIPJEV_clean,4.4682542159,4.9749637951,5.9089547138
1343,FIPKOG_clean,7.2728310011,7.9411055251,9.2740249831
1344,FIPKOG01_clean,7.3323285316,7.906857918,9.1292413399
1345,FIPKUM_clean,7.1179388937,7.4671769256,8.4101492068
1346,FIPWOS_clean,3.4443888308,3.476299636,3.596893527
1347,FIPXAF_clean,3.3140045538,3.3958559039,3.4407576168
1348,FIPXEJ_clean,2.3731982189,2.6683277597,3.2403395075
1349,FIQYOU_clean,2.2709035399,2.2762018409,2.2848498614
1350,FIQYUA_clean,2.1490456768,2.1981115974,2.2258191737
1351,FIQZAH_clean,2.1262613516,2.1374494577,2.142683877
1352,FIRMUQ_clean,6.7937895271,7.1717229137,9.5224279024
1353,FIRNAX_clean,7.2092092359,7.6978582658,10.5192382665
1354,FIRNAX01_clean,7.1930323959,7.6593640986,10.8510507411
1355,FIRNIF_clean,7.137254885,7.6980284971,10.6815659981
1356,FIRNOL_clean,14.9598980949,15.7410925184,16.8669494453
1357,FIRNUR_clean,7.2367079231,7.7135142054,10.4263793152
1358,FIRPAZ_clean,7.6195081093,8.282305247,11.7638958836
1359,FIRZOX_clean,1.6414719229,1.8235319186,2.2005386786
1360,FISGOF_clean,15.3109915924,17.1275626497,24.387621903
1361,FISXEM_clean,4.8503543853,5.0217218099,5.8049103589
1362,FITGEW_clean,6.4646387687,6.5024204163,6.8807599928
1363,FITHIA_clean,0.0971467826,0.1837928519,0.74256103
1364,FIVNAZ_clean,3.5985852952,4.0755121912,5.1047509705
1365,FIVYUF_clean,1.0115447813,1.1342157995,1.4557269438
1366,FIWKUT_clean,10.2126336969,10.5120586055,10.9988021621
1367,FIYDOH_clean,1.0601477613,1.7805142117,2.6433680863
1368,FIZPOV_clean,14.1250346405,14.8901179497,16.398358954
1369,FOFCIO_clean,2.1911224853,2.1542876678,2.1851643618
1370,FOFCOU_clean,3.9176158608,4.3281708492,5.4581050214
1371,FOFTIF_clean,6.9070801532,7.4485601808,8.6285575984
1372,FOFTOL_clean,7.3346564485,7.822966344,8.8019886515
1373,FOFTUR_clean,7.447496873,8.0056607775,9.0279171801
1374,FOHCIP_clean,0.451090743,0.7937026411,2.152215297
1375,FOJKIA_clean,1.6675359141,2.5208056003,3.7483484743
1376,FOJLOH_clean,8.1760671479,8.7203741041,10.5745904238
1377,FOKWIN_clean,1.5132786764,1.9234384097,2.5016516943
1378,FOLLEZ_clean,2.2659533052,2.271395293,2.2811539963
1379,FOMWOV_clean,5.8887879807,7.1199761005,9.3065536084
1380,FONKEA_clean,1.8562968513,2.2723282807,3.0435856841
1381,FONPUV_clean,0.3360124276,0.5561120263,1.3658959667
1382,FONQIJ_clean,4.3137853519,4.8377827076,5.4704099795
1383,FOPBAP_clean,0.7734319096,0.9176523641,1.3031256626
1384,FOPFAS_clean,13.1889765751,14.395910741,17.6412492703
1385,FOPTOU_clean,3.7741604764,4.1459851166,4.8967745372
1386,FOQNIK_clean,6.5287182697,6.6661190929,7.0322864117
1387,FOQNOQ_clean,5.1414148593,5.3095279523,5.8050405477
1388,FOQNOQ01_clean,5.4002474481,5.6330796723,6.2913053717
1389,FOQNOQ02_clean,5.1988246293,5.4731594846,6.1226807588
1390,FOQNUW_clean,5.4219012718,5.6063909152,6.0645295077
1391,FOQNUW01_clean,5.8807746121,5.9703437627,6.272477991
1392,FOQNUW02_clean,5.459745029,5.6541750027,5.9982365718
1393,FOQPAE_clean,4.7452440889,5.3286407693,6.6965740648
1394,FOQPAE01_clean,6.0610612378,6.3644228236,6.7651651925
1395,FOQPAE02_clean,6.1749250287,6.3843075056,6.734734712
1396,FORKUU_clean,15.4115415342,15.9312194797,17.2227661022
1397,FORPOS_clean,7.4142178273,7.5111487398,7.6587425574
1398,FORQEJ_clean,7.4485886397,7.547144922,7.628523477
1399,FORTIR_clean,4.5151398967,4.9019776007,6.1531834474
1400,FORTUD_clean,5.4447874501,5.9972723638,7.5843350621
1401,FOTNIN_clean,23.6395320105,26.7882099991,34.9217357401
1402,FOVPOX_clean,3.3134285901,3.8313596452,4.9054750778
1403,FUBDAI_clean,0.6464452299,1.2111119736,3.961895536
1404,FUBDEM_clean,0.6148866854,1.1478191132,3.917437211
1405,FUBDIQ_clean,0.6662665869,1.2395204568,3.9461333801
1406,FUBNOH_clean,0.4140435002,0.7324987717,1.8931531937
1407,FUDGES_clean,11.833658133,12.5981377484,14.6086650972
1408,FUDHAP_clean,16.5134292539,17.3942014795,18.7843411934
1409,FUDHET_clean,12.2392754137,12.6779028891,13.9522895114
1410,FUHJOJ_clean,3.83806502,3.9259502438,4.5025858567
1411,FUHMOM_clean,8.0984372935,8.3053696062,9.3021927738
1412,FUHNED_clean,6.6230496274,7.3795326361,8.4708720234
1413,FUMJAA_clean,8.7426879062,9.068383472,9.7392491958
1414,FUNBAS_clean,2.9922311053,3.4247919746,4.6322171344
1415,FUNCAT_clean,3.2909115932,3.5482262824,4.5694347711
1416,FUNCEX_clean,7.3902272749,7.7845021291,9.9151436144
1417,FUNFOL_clean,3.7155887558,3.9824828984,5.4980417994
1418,FUNLAD_clean,2.798040862,3.3588429188,5.1691838058
1419,FUQJUX_clean,1.5882230346,2.3991743372,5.7453675259
1420,FURFOP_clean,3.1741413861,3.4871355021,4.1091587406
1421,FURSES_clean,2.3266740318,2.5140364282,2.6478011456
1422,FUSGOR_clean,2.4426370407,2.5915350654,2.8550811844
1423,FUSQUH_clean,3.0139187858,3.4883564621,4.7468804004
1424,FUTCAZ_clean,16.3813888251,17.1098817966,19.5466465123
1425,FUTDII_clean,7.4485619461,8.434670124,10.3973968199
1426,FUTKEL_manual,2.0691628046,2.6109186704,3.8099324177
1427,FUTTIZ_clean,12.7600579766,13.0754040988,13.6194415349
1428,FUTYEA_clean,7.6663320763,8.0215535846,8.9325690131
1429,FUTYOK_clean,6.7028343147,7.458512638,9.443708612
1430,FUTYUQ_clean,10.4531005672,10.9246490298,11.91935104
1431,FUTZAX_clean,9.2477229256,10.1510734261,11.8369371426
1432,FUTZEB_clean,7.7869986327,8.0749226845,9.1985347534
1433,FUTZIF_clean,6.7367527294,7.2393673437,8.2332874236
1434,FUTZOL_clean,13.0333255878,13.4262049604,14.4129876367
1435,FUVBAB_clean,7.3021333268,7.8802926304,9.7426968651
1436,FUVBOP_clean,11.168509856,11.7244629558,13.0781198372
1437,FUVDEH_clean,2.2988244864,2.3120730604,2.3881797888
1438,FUVDEH01_clean,2.2919396536,2.2989131195,2.3493715557
1439,FUVDEH02_clean,2.2865621792,2.2882497782,2.3066271779
1440,FUVDEH03_clean,2.2856008962,2.2883140224,2.3029135084
1441,FUVDEH04_clean,2.2826010507,2.2895632144,2.3355917776
1442,FUVDEH05_clean,0.2826574902,0.7737969761,2.178582783
1443,FUVDEH06_clean,0.0233883862,0.0450444681,0.2543165449
1444,FUVDEH07_clean,0.0189054602,0.0369526171,0.1996170504
1445,FUVDEH08_clean,0.0131829316,0.0250700531,0.135904105
1446,FUVDEH09_clean,2.2940365117,2.3035024132,2.3635927149
1447,FUVDEH10_clean,2.2922924016,2.3005186287,2.3510609392
1448,FUVDEH11_clean,2.2926076739,2.2997738723,2.3506832073
1449,FUVDEH12_clean,2.2881189105,2.2920949103,2.3189739542
1450,FUVDEH13_clean,2.2956991268,2.3065236734,2.3689559128
1451,FUVFUZ_clean,0.0136437316,0.0258873401,0.1362742641
1452,FUVGAG_clean,0.0133120569,0.024755595,0.1311421671
1453,FUVGAG01_clean,0.0123646318,0.0239352697,0.1166482341
1454,FUVGAG02_clean,0.0124167883,0.0254240082,0.1232062793
1455,FUWFIO_clean,0.4279969753,0.8361160467,3.7911151672
1456,FUWFUA_clean,1.5740297709,2.408846547,5.553200546
1457,FUWQIZ_clean,13.3321827922,14.0277183123,16.4818887929
1458,FUWXOL_SL,2.7032452888,3.1467171771,3.8699897926
1459,FUWYAY_clean,3.2571253977,3.2572658673,3.2572658673
1460,FUXXIH_clean,9.4801629266,10.1660960574,11.3800186696
1461,FUYCAE_clean,8.7011334781,9.9661498269,13.6065202762
1462,FUYCEJ_clean,12.8481644262,13.8710059413,15.474802112
1463,FUYCIN_clean,19.0396613412,21.2953138699,30.0307028835
1464,FUYKER_clean,3.6493364203,3.8526567196,4.5125524856
1465,FUZPUN_clean,3.1889999009,4.4827880732,5.7259902151
1466,GABYUG_clean,4.5106484875,4.9882112649,6.0488488485
1467,GACBIY_clean,11.3890682325,12.3049205276,14.7172105721
1468,GACBOE_clean,8.9003363331,9.6062974266,11.3274683324
1469,GACPUX_clean,7.7570963917,8.0235209802,9.0168381495
1470,GACQAE_clean,7.7241120635,8.4308847316,10.829020765
1471,GACVIS_clean,9.1968863613,10.0585010916,11.7270535436
1472,GACYER_clean,11.7732663953,12.4996677028,14.5407387129
1473,GADNUX_clean,13.1744710859,14.0629548517,15.7598226777
1474,GADRAH_clean,6.9219706239,7.8255488724,9.2812598851
1475,GAFROX_clean,15.8790218563,16.5274917603,17.7226713014
1476,GAFRUD_clean,16.3364146187,16.846960282,18.3030329474
1477,GAGQAI_clean,0.6670340345,1.2063815739,3.8854226401
1478,GAGSUF_clean,3.1995455913,3.7026181293,5.3040313891
1479,GAGZEV_clean,13.7554359051,16.1296546145,24.3753161476
1480,GAHWIX_clean,12.412248334,13.9221215024,18.9978630765
1481,GAJYUN_clean,2.8225185273,2.9563320545,3.4116487239
1482,GALCAZ_clean,0.3945524931,0.6902161526,2.476996909
1483,GAMFEI_clean,2.7134598207,3.6969714954,5.7025526165
1484,GAMXAV_clean,9.3007542263,9.6241994166,11.2276885189
1485,GANBAZ_clean,7.1855385841,7.9867944395,8.980734707
1486,GANBAZ01_clean,7.2603243207,8.0160716822,9.0081029091
1487,GANBAZ02_clean,2.722836685,4.5607334495,8.5102007925
1488,GANBED_clean,1.2515941271,2.4267796222,7.2657237384
1489,GANBED02_clean,1.1821825313,2.2990716531,7.0501236972
1490,GANBIH_clean,0.8805301425,1.3422803981,3.3872640446
1491,GAQYIH_clean,0.1095153168,0.2214846592,1.152870837
1492,GARQAU_clean,2.9869193109,3.467076787,4.4460291861
1493,GASSEB_clean,4.2073052824,4.6331096194,6.6707073245
1494,GASSUR_clean,6.954344303,7.1664683339,7.7326328357
1495,GASTIG_clean,4.1476734487,4.5234836796,5.3015893148
1496,GATQIE_clean,13.227143133,14.3595506818,16.7844104656
1497,GATQOK_clean,9.8351938209,10.5310502155,11.7842884046
1498,GAVYAG_clean,3.1405043945,3.3861494374,4.1042665031
1499,GAWCUF_clean,4.2693995132,4.6800895507,5.1083289249
1500,GAWMOJ_clean,9.7621454638,11.0316556536,13.7412918327
1501,GAXDIS10_clean,0.1283369991,0.2512793637,1.1799001227
1502,GAXKOH_clean,4.4732558576,5.1332322208,7.5423876794
1503,GAXQIH_clean,1.7212535067,2.2113955823,2.9978898254
1504,GAYFUJ_clean,0.9421058888,1.7408825029,4.5631959633
1505,GAYGAQ_clean_h,1.5894964963,2.3433663648,3.7842920656
1506,GAYPED_clean,11.7024269687,12.3638318407,13.8366763513
1507,GAYTEH_ion_b,3.4207375072,3.5668472474,3.5910189012
1508,GEBCAT_clean,2.0797539668,2.2985194187,2.9586217329
1509,GEDDAW_clean,12.5405745938,13.0049974859,13.9633333434
1510,GEDDEA_clean,6.6793084525,7.0817254247,7.5897083561
1511,GEDPAH_clean,0.3214933193,0.3431152866,1.5947103121
1512,GEFYUN_clean,6.8211234472,7.3376167803,8.0871894469
1513,GEFZAU_clean,6.6976570985,7.1654978664,7.9856385397
1514,GEGDED_clean,13.1047898308,13.4082659187,14.0721647377
1515,GEGGEG01_clean,3.7514728955,3.8482373828,4.3901927741
1516,GEGGIK_clean,3.5756350718,3.8663068895,4.2688754126
1517,GEGGIK01_clean,3.5186452344,3.6844032983,4.189926853
1518,GEGGUW_clean,3.5150508684,3.6127669033,4.0635129095
1519,GEGHAD_clean,3.4652028634,3.737944637,4.174649182
1520,GERNOI_clean,1.7191315339,2.0886266215,3.2051472481
1521,GERWEH_clean,14.8194633811,15.1808966239,15.6782075158
1522,GESDUF_clean,4.2076330122,4.7947590558,6.4838428898
1523,GESFAN_clean,4.12226409,4.6695641577,6.184667495
1524,GEWXAJ_clean,0.684339201,1.0708690105,1.840505514
1525,GEZRAG_clean,6.0273287158,6.4926549414,7.4062231343
1526,GEZYOB_clean,3.572157569,3.9432029988,5.559547283
1527,GEZYUH_clean,6.160163751,6.393478654,6.7800212413
1528,GIFKEL_clean,0.8149825989,1.3549742305,2.913814944
1529,GIJXAA_clean,4.9872304608,6.0431797458,8.1405235582
1530,GIKQIC_clean,4.0617936541,4.2551986308,4.4312960652
1531,GIMSIG_clean,0.1355342422,0.2509257981,0.8477837585
1532,GINLIA_clean,9.8525060409,10.4497837459,11.7570130753
1533,GINNUO_clean,3.0593641678,3.0881116625,3.2680602993
1534,GIRDUI_clean,1.1267488213,1.5878449687,2.4463877934
1535,GIRXUC_clean,17.6164559228,17.9304037826,18.7633966917
1536,GIRYAJ_clean,12.5609870621,12.7851322237,13.5255884716
1537,GIRYEN_clean,1.9433616684,1.9592698394,1.9730564411
1538,GIRYUD_clean,1.9547150984,1.9692843051,1.9736446804
1539,GIRZAK_clean,1.9673063647,1.9756442366,1.9772508089
1540,GISMAY_clean,3.8490047564,4.7795120529,6.2125528413
1541,GISNED_clean,19.093720848,20.2050648566,24.2697022386
1542,GISZUD_clean,0.1496984647,0.3051780336,1.4862241971
1543,GISZUF_clean,4.9635217201,5.1895432052,5.7720120342
1544,GITPIK_clean,6.380473163,6.5041159315,6.7743058771
1545,GITSUY_clean,0.4601978224,0.9494954103,4.6104969696
1546,GITTUZ_clean,2.9917581047,3.3561641376,4.2698589293
1547,GITVAH_clean,3.0694367528,3.1241837603,3.5099812345
1548,GITVAH01_clean,2.8858956815,3.0911469055,3.6765733919
1549,GITVEL_clean,2.2772668435,3.0329120507,5.2780006973
1550,GITVEL01_clean,2.2951802371,3.0561288597,5.3003390768
1551,GITWIQ_clean,1.998085963,2.1510613728,2.5224530244
1552,GIVHIC_clean,1.8241582647,2.8884848623,5.2012266785
1553,GIXGOK_clean,8.174976367,8.3220022006,8.6273299177
1554,GIXNAE_clean,5.1092953914,5.8674512255,8.3766582093
1555,GIYSUD_clean,7.0921114686,7.7552993047,9.2100219664
1556,GIYTAK_clean,6.9768480009,7.4018156358,8.8586622593
1557,GIYTIS_SL,5.9422746297,7.0591274035,8.7890267172
1558,GIZXET_clean,8.4523024467,8.480496534,8.7422192791
1559,GOBGAG_clean,8.0914368654,8.2074000031,8.4515318925
1560,GOBSUM_clean,5.1108803469,5.26014194,5.7792938017
1561,GOBTAT_clean,7.0076696485,8.5985140618,11.3484385467
1562,GOGSIF_clean,3.3219605609,3.8231294885,5.7125031937
1563,GOGWAB_clean,8.5732581568,8.9469801435,9.5608242841
1564,GOGWEF_clean,9.1011768911,9.7118873432,10.9651684285
1565,GOKBUE_clean,4.9457883521,5.1123724029,5.3766754078
1566,GOMREG_clean,2.3124702407,2.6469492441,3.3325962863
