,Adsorbent,CO2_10C_0.5bar,CO2_10C_1bar,CO2_10C_5bar
957,EBAVUB_clean,5.248020742,5.331680681,-2022.0
958,EBELUU_clean,5.870431024,6.232879417,-2022.0
959,EBEMEE_clean,2.177440219,2.193195149,-2022.0
960,EBEMII_clean,2.276782469,2.355548309,-2022.0
961,EBIHII_clean,8.038597407,8.32014048,-2022.0
962,EBIJAC_clean,2.756946996,3.102758561,-2022.0
963,EBIMEJ_clean,6.320518544,6.327098823,-2022.0
964,EBIPOX_clean,11.60861571,12.3834212,-2022.0
965,EBIZUN_clean,17.39821143,17.66996805,-2022.0
966,EBOBIJ_clean,7.568107156,7.907535276,-2022.0
967,EBOCOQ_clean,3.80524876,4.403943677,-2022.0
968,EBOXEA_clean,1.624999572,1.848523387,-2022.0
969,EBUQEX_clean,9.417332369,9.971072352,-2022.0
970,EBUQIB_clean,6.795564644,7.024198621,-2022.0
971,EBUREA_clean,4.322863501,4.900621713,-2022.0
972,ECAFOG_clean,2.292681905,2.87273357,-2022.0
973,ECAHAT_clean,1.359844491,1.557297634,-2022.0
974,ECAHEX_clean,0.025451918,0.05260469,-2022.0
975,ECAHOH_clean,0.023231858,0.043552572,-2022.0
976,ECASAD_clean,1.225041985,1.507407048,-2022.0
977,ECEDEY_clean,5.322900399,5.791096856,-2022.0
978,ECEZAO_clean,3.625058721,3.655433478,-2022.0
979,ECEZAO01_clean,3.645457113,3.645947424,-2022.0
980,ECIWIW_clean,1.526259828,1.701061759,-2022.0
981,ECIWOC_clean,2.412008479,2.552651048,-2022.0
982,ECODEG_clean,5.4357041,5.508116769,-2022.0
983,ECODIK_clean,6.523676207,6.950920335,-2022.0
984,ECOGEI_clean,2.67237541,3.740646288,-2022.0
985,ECOKAJ_clean,14.70168288,17.56157729,-2022.0
986,ECOLEP_clean,0.273737463,0.555896043,-2022.0
987,EDADIX_clean,4.605699823,4.765831314,-2022.0
988,EDAFUM_clean,2.237613269,2.236987047,-2022.0
989,EDAGAT_clean,2.230757465,2.234250631,-2022.0
990,EDAGEX_clean,2.236339071,2.237387953,-2022.0
991,EDAPIK_clean_h,9.179327656,10.0388281,-2022.0
992,EDATOT_clean,27.81806657,28.51226857,-2022.0
993,EDAVOV_clean,0.032087703,0.059867426,-2022.0
994,EDOMAM_clean,7.982361167,8.872758622,-2022.0
995,EDUSIF_clean,25.96878146,28.29272153,-2022.0
996,EDUSOL_clean,2.641152214,2.813681478,-2022.0
997,EDUSUR_clean,15.482229,-2022.0,-2022.0
998,EDUTIG_clean,12.92414242,-2022.0,-2022.0
999,EDUVAA_clean,14.10631967,14.82270302,-2022.0
1000,EDUVEE_clean,11.08406198,11.85426776,-2022.0
1001,EDUVOO_clean,19.3518252,22.1911447,-2022.0
1002,EDUWAB_clean,23.46388873,26.35130478,-2022.0
1003,EFAYEQ_clean_h,12.23673254,14.44146607,-2022.0
1004,EFAYIU_clean,12.80488106,15.3171754,-2022.0
1005,EFEGOM_clean,6.391972871,6.790378907,-2022.0
1006,EFESEP_clean,7.828756793,8.739867172,-2022.0
1007,EFESOZ_clean,7.816963255,8.733081775,-2022.0
1008,EFIMOV_clean,0.448516901,0.854655862,-2022.0
1009,EFOSUO_clean,0.152054472,0.309620491,-2022.0
1010,EFOTAV_clean,0.146473364,0.299394017,-2022.0
1011,EFOTEZ_clean,0.094962249,0.190602263,-2022.0
1012,EGABAR_clean,1.088862443,1.170974666,-2022.0
1013,EGATAI_clean,14.65821297,14.66802384,-2022.0
1014,EGATEM_clean,9.804548276,10.47972472,-2022.0
1015,EGATIQ_clean,9.37664554,10.10833769,-2022.0
1016,EGATOW_clean,9.702456614,10.25021708,-2022.0
1017,EGEJIK_manual,11.82507104,12.93302375,-2022.0
1018,EGEJOQ_clean,6.294023438,6.434329961,-2022.0
1019,EGEJUW_clean,8.044871323,8.422571888,-2022.0
1020,EGELUY_SL,0.609872979,1.275026777,-2022.0
1021,EGELUY01_manual,0.57493454,1.226605505,-2022.0
1022,EGIFUV_clean,0.525993613,0.936741587,-2022.0
1023,EGOXII_clean,3.168976997,3.534887748,-2022.0
1024,EGOZAB_clean,6.262412476,6.876570122,-2022.0
1025,EHALOP_manual,0.539970072,1.123291839,-2022.0
1026,EHIPOC_clean,0.181979014,0.345430956,-2022.0
1027,EHUSUX_clean,12.77203592,13.55442489,-2022.0
1028,EHUTAE_clean,11.58895338,12.24382487,-2022.0
1029,EJATIS_clean,1.449111891,1.447550673,-2022.0
1030,EJAXIW_clean,8.619444828,8.616769132,-2022.0
1031,EJONOH_clean,5.478834145,5.52180639,-2022.0
1032,EJOQOL_clean,5.433944667,5.632205144,-2022.0
1033,EJOQUR_clean,13.75719725,14.35091825,-2022.0
1034,EJORAY_clean,7.499593354,7.941118883,-2022.0
1035,EJOZOU_clean,2.61779408,2.679706124,-2022.0
1036,EKADIF_clean,3.376380725,5.250984506,-2022.0
1037,EKEKIQ_clean,5.019829912,5.660303716,-2022.0
1038,EKEKOW_clean,6.138462914,6.623141546,-2022.0
1039,EKOKIA_clean,0.925908934,1.365970184,-2022.0
1040,EKOPEA_clean,7.183480268,7.848503177,-2022.0
1041,EKOPIE_clean,9.367709636,9.816993899,-2022.0
1042,EKOPOK_clean,5.841294282,5.844218508,-2022.0
1043,EKOPUQ_clean,5.765253813,5.844915151,-2022.0
1044,EKUPEG_clean,10.55391663,-2022.0,-2022.0
1045,ELELEN_clean,0.954827583,1.7722234,-2022.0
1046,ELEREU_clean,7.87132071,8.852202369,-2022.0
1047,ELERIY_clean,14.14974557,14.99216041,-2022.0
1048,ELEROE_clean,9.466258597,9.968712758,-2022.0
1049,ELIJOZ_clean,2.315508505,2.358691552,-2022.0
1050,ELILER_clean,2.436021783,2.715921582,-2022.0
1051,ELOGUJ_clean,2.793393579,2.914967563,-2022.0
1052,ELOHOE_clean,4.982758876,5.239790824,-2022.0
1053,ELOZEK_clean,0.002673712,0.005067609,-2022.0
1054,EMAGAB_clean,0.286077619,0.55475219,-2022.0
1055,EMAMOW_clean,3.019253328,3.40543621,-2022.0
1056,EMAMUC_clean,2.699892157,2.825971458,-2022.0
1057,EMAPAK_clean,0.514266125,1.05038154,-2022.0
1058,EMIYUW_clean,19.09887276,20.20594798,-2022.0
1059,EMIZAD_clean,17.36825495,19.93734184,-2022.0
1060,EMOHIZ_clean,3.942091802,4.215191246,-2022.0
1061,EMUBIZ_clean,6.557656012,7.290139861,-2022.0
1062,EMUBOF_clean,10.33433925,10.53431057,-2022.0
1063,ENAFAB_clean,4.582077773,4.609444292,-2022.0
1064,ENANIS_clean,2.592958485,2.800438169,-2022.0
1065,ENCDBZ_clean,1.780676612,3.033552532,-2022.0
1066,ENCDBZ01_clean,1.362452369,2.498974074,-2022.0
1067,ENCNBZ01_clean,3.063799298,4.255160182,-2022.0
1068,ENEQUL_clean,2.089542875,2.440772991,-2022.0
1069,ENESOH_clean,8.998590301,10.81669254,-2022.0
1070,ENESUN_clean,8.686113952,10.55673051,-2022.0
1071,ENIHUG_clean,18.01242366,-2022.0,-2022.0
1072,ENIHUG01_clean,17.77761285,-2022.0,-2022.0
1073,ENISOK_clean,11.43804453,11.59455062,-2022.0
1074,ENISUQ_clean,13.40835279,13.76398677,-2022.0
1075,ENITAX_clean,26.30494799,28.21959429,-2022.0
1076,ENITEB_clean,16.4138982,16.76674845,-2022.0
1077,ENITIF_clean,12.11274371,12.13324318,-2022.0
1078,ENITOL_clean,11.04176715,11.39553236,-2022.0
1079,ENIXUV_clean,4.742190848,5.342212036,-2022.0
1080,EPECEJ_clean,11.21947244,11.72931312,-2022.0
1081,EPECOT_clean,4.322313908,4.509059058,-2022.0
1082,EPEWAY_clean,3.159739097,3.347592684,-2022.0
1083,EPEWEC_clean,3.171124809,3.374643439,-2022.0
1084,EPEXUU_clean,6.318234575,6.66596876,-2022.0
1085,EPEYAB_clean,5.82173966,5.952712162,-2022.0
1086,EPISOM_clean,14.33089107,14.74101178,-2022.0
1087,EPONAA_clean,0.108705297,0.217514311,-2022.0
1088,EPONEE_clean,0.108212037,0.218725149,-2022.0
1089,EPOPEG_clean,1.602518794,2.996457379,-2022.0
1090,EPOTAF_clean,18.56730296,19.77828616,-2022.0
1091,EQERAU_clean,13.61767567,14.46747604,-2022.0
1092,EQEREY_clean,3.113373996,4.35780643,-2022.0
1093,EQERIC_clean,3.913423724,4.848881437,-2022.0
1094,EQETAX_clean,6.871003577,8.295177089,-2022.0
1095,EQOXIT_clean,3.584594193,4.071481803,-2022.0
1096,ERALEQ_clean,12.45758245,-2022.0,-2022.0
1097,ERALIU_clean,11.63185009,-2022.0,-2022.0
1098,ERALUG_clean,6.751945577,7.088664802,-2022.0
1099,ERAMAN_clean,12.4782476,-2022.0,-2022.0
1100,ERAMER_clean,12.5698469,13.40921942,-2022.0
1101,ERAMOB_clean,10.21440895,10.7125077,-2022.0
1102,ERAMUH_clean,13.04522243,-2022.0,-2022.0
1103,ERANAO_clean,1.192962585,1.212049986,-2022.0
1104,ERANES_clean,13.66476636,-2022.0,-2022.0
1105,EREFEN01_SL,6.160614759,6.44495644,-2022.0
1106,EREGOY_clean,12.09272521,12.66889377,-2022.0
1107,ERIRIG_auto,14.35979674,18.19595111,-2022.0
1108,ERIWAF_clean,16.3544873,-2022.0,-2022.0
1109,ERULEK_clean,6.116845646,7.056942844,-2022.0
1110,ERUNOW_clean,5.592463782,6.874487729,-2022.0
1111,ERUNUC_clean,6.538910461,-2022.0,-2022.0
1112,ESANET_clean,2.120170376,2.414744126,-2022.0
1113,ESARIB_clean,1.84437546,1.847024164,-2022.0
1114,ESAROH_clean,2.740675792,2.869267089,-2022.0
1115,ESARUN_clean,4.307858749,4.802485427,-2022.0
1116,ESASAU_clean,2.61240148,2.676540143,-2022.0
1117,ESASEY_clean,3.532763342,3.716836432,-2022.0
1118,ESEBOV_clean,21.64468441,23.86677252,-2022.0
1119,ESEDIQ_clean,15.1748606,-2022.0,-2022.0
1120,ESEHIV_clean,4.737167967,5.040220118,-2022.0
1121,ESEQUO_clean,6.793097613,7.129422795,-2022.0
1122,ESEVIH_clean,3.096065027,3.887150184,-2022.0
1123,ESIFET_clean,0.50445154,0.786013339,-2022.0
1124,ESIGES_clean,3.907459015,4.309020237,-2022.0
1125,ESIGES01_clean,4.320181609,-2022.0,-2022.0
1126,ESIGES02_clean,3.949125356,-2022.0,-2022.0
1127,ESURER_clean,4.81633578,5.256813251,-2022.0
1128,ESURER01_clean,4.964824814,5.350736841,-2022.0
1129,ESURER02_clean,4.943680769,5.321514287,-2022.0
1130,ESURER03_clean,4.982895611,-2022.0,-2022.0
1131,ESURER04_clean,3.980664007,-2022.0,-2022.0
1132,ESUSAO_clean,3.637348825,3.99122083,-2022.0
1133,ESUSAO01_clean,3.614487723,3.986895616,-2022.0
1134,ESUSIW_clean,4.051055565,-2022.0,-2022.0
1135,ESUSOC_clean,3.348071898,4.214632909,-2022.0
1136,ESUSOC01_clean,2.834589066,3.601128196,-2022.0
1137,ESUSOC02_clean,2.970390371,-2022.0,-2022.0
1138,ESUTAP_clean,2.860462836,-2022.0,-2022.0
1139,ESUTIX_clean,2.919957331,-2022.0,-2022.0
1140,ESUVAR_clean,3.838697101,-2022.0,-2022.0
1141,ESUVAR01_clean,3.639450636,-2022.0,-2022.0
1142,ESUVOF_clean,4.735865951,-2022.0,-2022.0
1143,ETAXUT_clean,10.76662141,-2022.0,-2022.0
1144,ETEKEU_clean,10.17596743,-2022.0,-2022.0
1145,ETEPID_clean,-2022.0,-2022.0,-2022.0
1146,ETESIG_clean,5.04635867,-2022.0,-2022.0
1147,ETEXEI_clean,8.025371769,-2022.0,-2022.0
1148,ETEXEI01_clean,7.923050871,-2022.0,-2022.0
1149,ETIPII_clean,5.745053844,-2022.0,-2022.0
1150,ETIXAI_clean,3.860888805,-2022.0,-2022.0
1151,ETIXIQ_clean,3.373876568,-2022.0,-2022.0
1152,ETIXOW_clean,3.961862378,-2022.0,-2022.0
1153,ETIYEN_clean,4.727302159,-2022.0,-2022.0
1154,ETUXEW_clean,4.435783806,-2022.0,-2022.0
1155,EVADEK_clean,3.101459778,-2022.0,-2022.0
1156,EVAKIV_clean,1.753345706,-2022.0,-2022.0
1157,EVEGIV_clean,3.115899983,-2022.0,-2022.0
1158,EVEGOB_clean,4.04918396,-2022.0,-2022.0
1159,EVEGUH_clean,4.353775434,-2022.0,-2022.0
1160,EVIMUT_clean,10.42954093,-2022.0,-2022.0
1161,EVOTIT_SL,4.248474741,-2022.0,-2022.0
1162,EVUDAA_clean,7.208268082,-2022.0,-2022.0
1163,EVURAP_clean,2.199371877,-2022.0,-2022.0
1164,EWECOY_clean,7.547642343,-2022.0,-2022.0
1165,EWESAC_clean,1.107057512,-2022.0,-2022.0
1166,EWIPIL_clean,11.07610666,-2022.0,-2022.0
1167,EWUCOP_clean,9.157582809,-2022.0,-2022.0
1168,EWUGEK_clean,0.812654847,-2022.0,-2022.0
1169,EWUKAK_clean,10.14803584,-2022.0,-2022.0
1170,EWUKEO_clean,13.84463814,-2022.0,-2022.0
1171,EWUKIS_clean,12.93875315,-2022.0,-2022.0
1172,EWUSUL_clean,1.287928919,-2022.0,-2022.0
1173,EWUTEW_clean,1.319726857,-2022.0,-2022.0
1174,EXALAR_clean,0.748551965,-2022.0,-2022.0
1175,EXAPEA_clean,0.939877799,-2022.0,-2022.0
1176,EXAXAE_clean,7.934186397,-2022.0,-2022.0
1177,EXAXAE01_clean,7.544459738,-2022.0,-2022.0
1178,EXEMUR_clean,1.638284891,-2022.0,-2022.0
1179,EXEQAA_clean,8.423157915,-2022.0,-2022.0
1180,EXEQII_SL,8.50815698,-2022.0,-2022.0
1181,EXEWIO_clean,3.615811474,-2022.0,-2022.0
1182,EXEXAH_clean,0.577729786,-2022.0,-2022.0
1183,EXIDOF_clean,9.860622211,-2022.0,-2022.0
1184,EXOTOB_clean,7.062983894,-2022.0,-2022.0
1185,EXOTUH_SL,10.6748681,-2022.0,-2022.0
1186,EXOZIB_clean,12.34703531,-2022.0,-2022.0
1187,EXUHEM_clean,3.361876349,-2022.0,-2022.0
1188,EXUHUC_clean,4.919394191,-2022.0,-2022.0
1189,EYINOR_clean,12.24828858,-2022.0,-2022.0
1190,EYOCOM_clean,12.32384263,-2022.0,-2022.0
1191,EYULOA_clean,3.107620051,-2022.0,-2022.0
1192,EYUWAW_clean_h,8.559105955,-2022.0,-2022.0
1193,EZABEN_clean,3.538226587,-2022.0,-2022.0
1194,EZEQEH_clean,3.539588636,-2022.0,-2022.0
1195,EZEQIL_clean,3.594228686,-2022.0,-2022.0
1196,EZEQOR_clean,3.931211303,-2022.0,-2022.0
1197,EZEQUX_clean,3.819744716,-2022.0,-2022.0
1198,EZESAF_clean,2.055071139,-2022.0,-2022.0
1199,EZIMEG_clean,10.98786638,-2022.0,-2022.0
1200,EZIMIK_clean,10.67722272,-2022.0,-2022.0
1201,EZITUE_clean,1.884859131,-2022.0,-2022.0
1202,EZIVAM_clean,1.762601064,-2022.0,-2022.0
1203,EZOBUR_clean,2.155552745,-2022.0,-2022.0
1204,EZOBUR01_clean,1.796180663,-2022.0,-2022.0
1205,EZOBUR02_clean,1.61410434,-2022.0,-2022.0
1206,EZOFEF_clean,11.0257458,-2022.0,-2022.0
1207,EZOFUV_clean,9.41279485,-2022.0,-2022.0
1208,EZUCIM_clean,6.903230363,-2022.0,-2022.0
1209,EZULAO_clean,5.024837188,-2022.0,-2022.0
1210,FABCUI_clean,0.850031478,-2022.0,-2022.0
1211,FAFDEX_clean,1.001721583,-2022.0,-2022.0
1212,FAFQEJ01_clean,7.264725988,-2022.0,-2022.0
1213,FAGQAI_clean,13.93251149,-2022.0,-2022.0
1214,FAGREM_clean,1.968378172,-2022.0,-2022.0
1215,FAGXIX_clean,4.484870437,-2022.0,-2022.0
1216,FAHGAY_clean,19.04452606,-2022.0,-2022.0
1217,FAHPOV_clean,-2022.0,-2022.0,-2022.0
1218,FAHQIR_clean,2.98278928,-2022.0,-2022.0
1219,FAJYAS_clean,10.45355725,-2022.0,-2022.0
1220,FAKHIK_clean,-2022.0,-2022.0,-2022.0
1221,FAKLIO_clean,1.256203649,-2022.0,-2022.0
1222,FAKLOU_clean,1.153139665,-2022.0,-2022.0
1223,FAKLUA_clean,1.901991559,-2022.0,-2022.0
1224,FAKMAH_clean,1.527902488,-2022.0,-2022.0
1225,FAKNIR_clean,8.513086757,-2022.0,-2022.0
1226,FALBAX_manual,0.834511798,-2022.0,-2022.0
1227,FALDAA_clean,6.277194267,-2022.0,-2022.0
1228,FALRIV_clean,3.068044531,-2022.0,-2022.0
1229,FALRIV01_clean,3.06271035,-2022.0,-2022.0
1230,FALROB_clean,2.976203595,-2022.0,-2022.0
1231,FALSAO_clean,3.013244648,-2022.0,-2022.0
1232,FAMPUH_clean,18.23937655,-2022.0,-2022.0
1233,FAMQAO_clean,18.64361364,-2022.0,-2022.0
1234,FAMQES_clean,18.09587549,-2022.0,-2022.0
1235,FANCIJ_clean,8.124899851,-2022.0,-2022.0
1236,FANQER_clean,0.20830742,-2022.0,-2022.0
1237,FAPXEC_clean,8.31637237,-2022.0,-2022.0
1238,FAPXIG_clean,8.102022407,-2022.0,-2022.0
1239,FAPXOM_clean,8.18737363,-2022.0,-2022.0
1240,FAQGEL_clean,5.736754143,-2022.0,-2022.0
1241,FAQGIP_clean,6.71379219,-2022.0,-2022.0
1242,FAQLUH_clean,8.310901568,-2022.0,-2022.0
1243,FARBIL_clean,4.22603865,-2022.0,-2022.0
1244,FARFIO_clean,0.516159751,-2022.0,-2022.0
1245,FARFOU_clean,0.560831371,-2022.0,-2022.0
1246,FARFUA_clean,0.594269419,-2022.0,-2022.0
1247,FARHIR_ion_b,0.868259729,-2022.0,-2022.0
1248,FARHOX_ion_b,-2022.0,-2022.0,-2022.0
1249,FASVIH_clean,2.899381684,-2022.0,-2022.0
1250,FATKIV_clean,3.296301695,-2022.0,-2022.0
1251,FATKUI_clean,3.611305884,-2022.0,-2022.0
1252,FATLUJ_clean,2.959884914,-2022.0,-2022.0
1253,FATQID_clean,20.11054628,-2022.0,-2022.0
1254,FATVOM_clean,1.879605628,-2022.0,-2022.0
1255,FAVDAK_clean,2.093864122,-2022.0,-2022.0
1256,FAVDEO_clean,0.967406509,-2022.0,-2022.0
1257,FAVDIS_clean,0.805227818,-2022.0,-2022.0
1258,FAVFUG_clean,-2022.0,-2022.0,-2022.0
1259,FAVKAP_clean,11.50417329,-2022.0,-2022.0
1260,FAYPAY_clean,7.862234663,-2022.0,-2022.0
1261,FAYPEC_clean,5.588349951,-2022.0,-2022.0
1262,FAYPIG_clean,6.583495963,-2022.0,-2022.0
1263,FAYPOM_clean,4.45680976,-2022.0,-2022.0
1264,FAYQAZ_clean,5.765663381,-2022.0,-2022.0
1265,FAYQED_clean,-2022.0,-2022.0,-2022.0
1266,FAYQUT_clean,-2022.0,-2022.0,-2022.0
1267,FAZFET_clean,-2022.0,-2022.0,-2022.0
1268,FAZPED_clean,2.19112795,-2022.0,-2022.0
1269,FEBPUY_clean,-2022.0,-2022.0,-2022.0
1270,FEBXIV_clean,15.7685305,-2022.0,-2022.0
1271,FECCIZ_clean,3.757085758,-2022.0,-2022.0
1272,FECJUT_clean,-2022.0,-2022.0,-2022.0
1273,FECKAA_clean,-2022.0,-2022.0,-2022.0
1274,FECXES_clean,-2022.0,-2022.0,-2022.0
1275,FECXUI_clean,-2022.0,-2022.0,-2022.0
1276,FECYUJ_clean,-2022.0,-2022.0,-2022.0
1277,FECZAQ_manual,-2022.0,-2022.0,-2022.0
1278,FEFCUQ_clean,8.804549974,-2022.0,-2022.0
1279,FEFDAX_clean,8.086106837,-2022.0,-2022.0
1280,FEFDEB_manual,11.2521329,-2022.0,-2022.0
1281,FEFZOF_clean,1.069267465,-2022.0,-2022.0
1282,FEGNIQ_clean,-2022.0,-2022.0,-2022.0
1283,FEHCIG_manual,1.344930421,-2022.0,-2022.0
1284,FEJDII_clean,-2022.0,-2022.0,-2022.0
1285,FEJDII01_clean,-2022.0,-2022.0,-2022.0
1286,FENROG_clean,-2022.0,-2022.0,-2022.0
1287,FEQSIF_clean,-2022.0,-2022.0,-2022.0
1288,FERHAN_clean,-2022.0,-2022.0,-2022.0
1289,FESTUT_clean,-2022.0,-2022.0,-2022.0
1290,FEVNOL_clean,-2022.0,-2022.0,-2022.0
1291,FEVSAC_clean,-2022.0,-2022.0,-2022.0
1292,FEWWEL_clean,-2022.0,-2022.0,-2022.0
1293,FEWWIP_clean,-2022.0,-2022.0,-2022.0
1294,FEWWOV_clean,-2022.0,-2022.0,-2022.0
1295,FEWWUB_clean,-2022.0,-2022.0,-2022.0
1296,FEWXIQ_clean,0.946184559,-2022.0,-2022.0
1297,FEXCES_clean,-2022.0,-2022.0,-2022.0
1298,FEYJID_clean,-2022.0,-2022.0,-2022.0
1299,FEYJOJ_clean,-2022.0,-2022.0,-2022.0
1300,FEZCIX_clean,-2022.0,-2022.0,-2022.0
1301,FEZQEI_clean,-2022.0,-2022.0,-2022.0
1302,FEZREJ_clean,-2022.0,-2022.0,-2022.0
1303,FEZTIP_clean,-2022.0,-2022.0,-2022.0
1304,FIBKEI_clean,-2022.0,-2022.0,-2022.0
1305,FIDMIP_clean,-2022.0,-2022.0,-2022.0
1306,FIFMIS_clean,-2022.0,-2022.0,-2022.0
1307,FIFMIS01_clean,-2022.0,-2022.0,-2022.0
1308,FIFMOY_clean,-2022.0,-2022.0,-2022.0
1309,FIFNUE_clean,-2022.0,-2022.0,-2022.0
1310,FIFNUE01_clean,-2022.0,-2022.0,-2022.0
1311,FIFPAM_clean,-2022.0,-2022.0,-2022.0
1312,FIFPAM01_clean,-2022.0,-2022.0,-2022.0
1313,FIHFAF_clean,-2022.0,-2022.0,-2022.0
1314,FIHHOV_clean,-2022.0,-2022.0,-2022.0
1315,FIHHUB_SL,-2022.0,-2022.0,-2022.0
1316,FIHRIZ_clean,-2022.0,-2022.0,-2022.0
1317,FIJCUX01_clean,-2022.0,-2022.0,-2022.0
1318,FIJDIM_clean,-2022.0,-2022.0,-2022.0
1319,FIJDIM01_clean,-2022.0,-2022.0,-2022.0
1320,FIJDIM02_clean,-2022.0,-2022.0,-2022.0
1321,FIJDIM03_clean,-2022.0,-2022.0,-2022.0
1322,FIJDIM04_clean,-2022.0,-2022.0,-2022.0
1323,FIJDIM05_clean,-2022.0,-2022.0,-2022.0
1324,FIJDIM06_clean,-2022.0,-2022.0,-2022.0
1325,FIJDIM07_clean,-2022.0,-2022.0,-2022.0
1326,FIJDIM08_clean,-2022.0,-2022.0,-2022.0
1327,FIJDIM09_clean,-2022.0,-2022.0,-2022.0
1328,FIJDIM10_clean,-2022.0,-2022.0,-2022.0
1329,FIJDIM11_clean,-2022.0,-2022.0,-2022.0
1330,FIJDIM12_clean,-2022.0,-2022.0,-2022.0
1331,FIJDOS_clean,-2022.0,-2022.0,-2022.0
1332,FIJFIO_clean,-2022.0,-2022.0,-2022.0
1333,FIJFOU_clean,-2022.0,-2022.0,-2022.0
1334,FIJXUR_clean,-2022.0,-2022.0,-2022.0
1335,FIJYED_clean,-2022.0,-2022.0,-2022.0
1336,FIJZEE_clean,-2022.0,-2022.0,-2022.0
1337,FILYAC_clean,-2022.0,-2022.0,-2022.0
1338,FILYEG_clean,-2022.0,-2022.0,-2022.0
1339,FIMYUX_clean,-2022.0,-2022.0,-2022.0
1340,FIMZAE_clean,-2022.0,-2022.0,-2022.0
1341,FIPJAR_clean,-2022.0,-2022.0,-2022.0
1342,FIPJEV_clean,-2022.0,-2022.0,-2022.0
1343,FIPKOG_clean,-2022.0,-2022.0,-2022.0
1344,FIPKOG01_clean,-2022.0,-2022.0,-2022.0
1345,FIPKUM_clean,-2022.0,-2022.0,-2022.0
1346,FIPWOS_clean,-2022.0,-2022.0,-2022.0
1347,FIPXAF_clean,-2022.0,-2022.0,-2022.0
1348,FIPXEJ_clean,-2022.0,-2022.0,-2022.0
1349,FIQYOU_clean,-2022.0,-2022.0,-2022.0
1350,FIQYUA_clean,-2022.0,-2022.0,-2022.0
1351,FIQZAH_clean,-2022.0,-2022.0,-2022.0
1352,FIRMUQ_clean,-2022.0,-2022.0,-2022.0
1353,FIRNAX_clean,-2022.0,-2022.0,-2022.0
1354,FIRNAX01_clean,-2022.0,-2022.0,-2022.0
1355,FIRNIF_clean,-2022.0,-2022.0,-2022.0
1356,FIRNOL_clean,-2022.0,-2022.0,-2022.0
1357,FIRNUR_clean,-2022.0,-2022.0,-2022.0
1358,FIRPAZ_clean,-2022.0,-2022.0,-2022.0
1359,FIRZOX_clean,-2022.0,-2022.0,-2022.0
1360,FISGOF_clean,-2022.0,-2022.0,-2022.0
1361,FISXEM_clean,-2022.0,-2022.0,-2022.0
1362,FITGEW_clean,-2022.0,-2022.0,-2022.0
1363,FITHIA_clean,-2022.0,-2022.0,-2022.0
1364,FIVNAZ_clean,-2022.0,-2022.0,-2022.0
1365,FIVYUF_clean,-2022.0,-2022.0,-2022.0
1366,FIWKUT_clean,-2022.0,-2022.0,-2022.0
1367,FIYDOH_clean,-2022.0,-2022.0,-2022.0
1368,FIZPOV_clean,-2022.0,-2022.0,-2022.0
1369,FOFCIO_clean,-2022.0,-2022.0,-2022.0
1370,FOFCOU_clean,-2022.0,-2022.0,-2022.0
1371,FOFTIF_clean,-2022.0,-2022.0,-2022.0
1372,FOFTOL_clean,-2022.0,-2022.0,-2022.0
1373,FOFTUR_clean,-2022.0,-2022.0,-2022.0
1374,FOHCIP_clean,-2022.0,-2022.0,-2022.0
1375,FOJKIA_clean,-2022.0,-2022.0,-2022.0
1376,FOJLOH_clean,-2022.0,-2022.0,-2022.0
1377,FOKWIN_clean,-2022.0,-2022.0,-2022.0
1378,FOLLEZ_clean,-2022.0,-2022.0,-2022.0
1379,FOMWOV_clean,-2022.0,-2022.0,-2022.0
1380,FONKEA_clean,-2022.0,-2022.0,-2022.0
1381,FONPUV_clean,-2022.0,-2022.0,-2022.0
1382,FONQIJ_clean,-2022.0,-2022.0,-2022.0
1383,FOPBAP_clean,-2022.0,-2022.0,-2022.0
1384,FOPFAS_clean,-2022.0,-2022.0,-2022.0
1385,FOPTOU_clean,-2022.0,-2022.0,-2022.0
1386,FOQNIK_clean,-2022.0,-2022.0,-2022.0
1387,FOQNOQ_clean,-2022.0,-2022.0,-2022.0
1388,FOQNOQ01_clean,-2022.0,-2022.0,-2022.0
1389,FOQNOQ02_clean,-2022.0,-2022.0,-2022.0
1390,FOQNUW_clean,-2022.0,-2022.0,-2022.0
1391,FOQNUW01_clean,-2022.0,-2022.0,-2022.0
1392,FOQNUW02_clean,-2022.0,-2022.0,-2022.0
1393,FOQPAE_clean,-2022.0,-2022.0,-2022.0
1394,FOQPAE01_clean,-2022.0,-2022.0,-2022.0
1395,FOQPAE02_clean,-2022.0,-2022.0,-2022.0
1396,FORKUU_clean,-2022.0,-2022.0,-2022.0
1397,FORPOS_clean,-2022.0,-2022.0,-2022.0
1398,FORQEJ_clean,-2022.0,-2022.0,-2022.0
1399,FORTIR_clean,-2022.0,-2022.0,-2022.0
1400,FORTUD_clean,-2022.0,-2022.0,-2022.0
1401,FOTNIN_clean,-2022.0,-2022.0,-2022.0
1402,FOVPOX_clean,-2022.0,-2022.0,-2022.0
1403,FUBDAI_clean,-2022.0,-2022.0,-2022.0
1404,FUBDEM_clean,-2022.0,-2022.0,-2022.0
1405,FUBDIQ_clean,-2022.0,-2022.0,-2022.0
1406,FUBNOH_clean,-2022.0,-2022.0,-2022.0
1407,FUDGES_clean,-2022.0,-2022.0,-2022.0
1408,FUDHAP_clean,-2022.0,-2022.0,-2022.0
1409,FUDHET_clean,-2022.0,-2022.0,-2022.0
