Adsorbent,O2_30C_0.001bar,O2_30C_0.5bar,O2_30C_1bar,O2_30C_5bar,RMSE_Langmuir,RMSE_Freundlich,RMSE_Quadratic,RMSE_Sips,best_model,best_params
GUVBOQ_clean,7.55974e-05,0.034162634,0.068617797,0.311577192,0.00025361567906023914,0.0006414062197879064,0.00022013081957678263,9.739510422583737e-06,Sips,[1.78874063 0.03989109 1.03475294]
GUVKUE_clean,0.0002146123,0.105318693,0.207572248,0.941466074,8.099020389567492e-05,0.001169728296281931,0.00013251198500064312,1.7705993568217819e-06,Sips,[8.59308229 0.02475369 0.99633972]
GUVLAL_clean,0.000232387,0.110051355,0.212491215,0.960039256,0.0010257059609497176,0.0003771525867896639,0.0010219046087731234,3.0134841053043907e-05,Sips,[2.66398367e+01 8.04062576e-03 9.54844317e-01]
GUVZII_clean,7.44887e-05,0.039681572,0.078718181,0.375456544,3.633374738881063e-05,0.0001961427764766174,3.980534987738405e-05,3.725161819634116e-06,Sips,[7.59828893 0.01046846 0.99570731]
GUXJUF_clean,3.09451e-05,0.020642777,0.041355775,0.198660543,6.164882238843002e-05,0.0001598151271929982,5.343716744692777e-05,3.6090936698855506e-06,Sips,[2.63904906 0.01592023 1.0139253 ]
GUXPOF_clean,9.30194e-05,0.040089492,0.081708223,0.377796351,0.0005137018676047152,0.0008703165162877312,0.00046790535271752735,1.8172855235556244e-05,Sips,[1.94107923 0.04394382 1.05916192]
GUXSIC_clean,0.0003949708,0.189023739,0.338772622,1.276312276,0.005290649169453287,0.0009722865938274138,0.005842915442731411,0.000280658476952778,Sips,[2.14016350e+01 1.60850398e-02 8.52385166e-01]
GUZVOO_clean,0.0001033948,0.048372757,0.096192299,0.421919892,0.0002504258961222897,0.0010029407658127658,0.00018797172629166477,9.222349761022256e-06,Sips,[2.17478916 0.0462774  1.02452397]
HABQUY_clean,0.0003603214,0.1799944,0.357677199,1.681863903,0.00011779926694132576,0.0014659732174027976,7.080236228896942e-05,2.0582762079530497e-06,Sips,[2.09776461e+01 1.73461533e-02 1.00308350e+00]
HABRAF_manual,0.0003849247,0.166009141,0.327766345,1.566507336,0.0005110950284612177,0.00044044322038820616,0.00048594099747640695,1.0211317483003812e-05,Sips,[5.80506830e+01 5.67826521e-03 9.85435659e-01]
HABREJ_clean,0.0003444649,0.166939838,0.326666493,1.396227937,2.776272667106331e-05,0.003102959092232614,0.00025968825546042706,7.743629293979472e-07,Sips,[7.75091476 0.04399994 0.99919896]
HABRUZ_clean,0.0003069272,0.143070342,0.276749079,1.096033318,5.408845568077996e-06,0.003895147169321878,0.00044313608767586137,5.35957445848149e-06,Sips,[4.21769367 0.070224   0.99997501]
HACDOH_clean,0.0006627699,0.305800559,0.555556101,1.980267205,0.005636691716576368,0.006042922640959413,0.007311996003189563,0.0002468397808524198,Sips,[9.09652753 0.06504798 0.90309741]
HACDUN_clean,0.0008475187,0.383269715,0.696807624,2.239110131,0.0037050831134481715,0.014543491548030371,0.007815541604598405,0.00014206366518454687,Sips,[5.81086439 0.13625503 0.94831138]
HACRAH_clean,0.0007684174,0.358634024,0.682965029,2.533873348,0.0006970871046000357,0.01153890032927587,0.0024832539719492667,1.4228081104540769e-05,Sips,[8.19958802 0.09086069 0.99024873]
HACREL_clean,0.0009228989,0.442086822,0.814363259,2.824453804,0.004698322404095953,0.013318315347957176,0.007826866573632007,0.00019426431956958058,Sips,[9.13313047 0.09789598 0.94457739]
HADLOQ01_clean,0.0002859375,0.136303827,0.272339913,1.265200841,0.0005104811235569737,0.0017078870258567043,0.00043666044188873904,1.9174026241018056e-05,Sips,[10.5316972   0.02654547  1.01757381]
HADQUA_clean,0.0011807822,0.504490476,0.912360182,2.714044668,0.002437476175182828,0.024803884060872926,0.010196853321172282,6.195665522967514e-05,Sips,[5.66287958 0.19205556 0.97363205]
HAFTOZ_clean,0.000290221,0.112351813,0.223429878,1.09484268,0.0001564962498364318,0.0001389198654078763,0.00013325161186751702,2.8042414702419428e-05,Sips,[8.94440126e+01 2.50423236e-03 9.93568572e-01]
HAFVOB_clean,0.000540778,0.248365598,0.476094338,1.915656596,0.0012323572052440163,0.0051313861599043675,0.0018214060840252226,2.6739513070293126e-05,Sips,[9.31309412 0.05387523 0.97550286]
HAFVUH_SL,0.0001876168,0.087345762,0.172500971,0.836550354,0.0003303748341520342,1.9604734008684553e-05,0.0003102046394370554,3.8205327127927874e-06,Sips,[3.70062721e+02 4.66357532e-04 9.82131723e-01]
HAFWIW_clean,8.96392e-05,0.038906546,0.077371186,0.363551319,4.0113321793146336e-05,0.00033362831514049105,3.057237548576599e-05,6.713585603608871e-06,Sips,[4.32009668 0.01823615 1.00478748]
HAHCUR_clean,0.0002776143,0.129318809,0.253709276,1.065768343,0.00026972829319954906,0.0029397582128703327,3.114189885322196e-05,1.405046040730778e-05,Sips,[4.93938491 0.05414563 1.01003301]
HAJLIO_clean,0.0001826713,0.080638474,0.14820841,0.507266393,0.0008461309743999354,0.002539017664967338,0.0014612471057175046,2.8285614634903612e-05,Sips,[1.57213856 0.10408514 0.9450331 ]
HAJLOU_clean,0.000172616,0.079887678,0.149793795,0.508288681,0.00011762304323039879,0.003303735983771476,0.000802232224884704,2.9316978027117433e-06,Sips,[1.29510435 0.13078891 0.99241242]
HAJLUA_clean,0.0001876989,0.076899578,0.146438677,0.502930883,0.0003145452601802265,0.0035223828614590062,0.0003249757990142452,2.1659083892268106e-05,Sips,[1.20859846 0.13786808 1.02070825]
HAJMAH_clean,0.0001374224,0.072870755,0.136767155,0.483669957,0.0003207007156773847,0.0025144329588907962,0.0008070613760276079,1.9561543077215842e-05,Sips,[1.43769705 0.10513096 0.97752083]
HAJMEL_clean,0.0001597919,0.073048461,0.137454702,0.48813744,0.000266289254309807,0.002545128517853706,0.0007409376563403793,6.46122439712255e-06,Sips,[1.44514125 0.10511309 0.98140353]
HAJMIQ_clean,0.000255736,0.118988281,0.232895423,1.024400301,0.00022285945185102798,0.0016234957687992746,0.0003174471819989773,3.987979898327876e-08,Sips,[7.59841177 0.0316197  0.99100316]
HAJPEQ_clean,0.0005196569,0.226002876,0.416248573,1.352911281,0.0012014398428371,0.009347311758001003,0.0035475256092532418,2.868274098498922e-05,Sips,[3.34389079 0.14217926 0.97195336]
HAJRES_clean,0.0006221756,0.296665246,0.547719725,1.653449342,0.0006939199563860787,0.01642716513866271,0.003745363174072107,9.116823478247455e-06,Sips,[3.25614977 0.20222761 1.01248709]
HAJYEZ_clean,0.0002515885,0.105640533,0.198621662,0.70544263,0.00042235301787161325,0.0036417543738627694,0.0011020757929002683,4.6165519581738045e-07,Sips,[2.10444639 0.10421823 0.97958298]
HAKSIY_clean,0.0002826644,0.149317119,0.287233438,1.297214435,0.0016235511108765508,0.00030416013767809173,0.0016100851521798315,6.656833476781124e-05,Sips,[6.10914564e+01 4.72395101e-03 9.47175123e-01]
HAKVOH_clean,0.0001365216,0.063925023,0.128590223,0.602562092,0.00039641829700950526,0.0008828426937237756,0.00035604721736493574,1.410595650102133e-05,Sips,[4.62427484 0.02860296 1.02891367]
HAKWAU_clean,0.0002572929,0.116326392,0.227215329,1.04839338,0.000658334530591579,0.0005149109841090139,0.0006536240891198055,9.725547365775736e-06,Sips,[2.30165056e+01 9.97028257e-03 9.72894484e-01]
HALQUJ_clean,0.0003736432,0.174402235,0.34580015,1.530355331,0.0005834077316485461,0.003126948961472674,0.0004012282076261331,2.5680864557780203e-05,Sips,[8.97921635 0.04005361 1.01586733]
HALVAU_clean,0.0001799441,0.080255081,0.159253053,0.742789368,4.19665243106863e-05,0.0007209849524676173,1.9478759781144685e-05,1.0146485244247562e-05,Sips,[8.40751081 0.01930744 1.00239573]
HAMJOW_clean,0.0003283867,0.176842862,0.351510161,1.54094667,0.000888153204934516,0.0036523921770716316,0.0006509338114442524,8.22452111254386e-06,Sips,[7.96582916 0.04616433 1.02381485]
HAMJUC_clean,0.0008030792,0.392610623,0.719297078,2.554189586,0.0057762314210188185,0.009353746616790993,0.008081143103303925,0.0002572067791123439,Sips,[10.06285835  0.07698485  0.92319383]
HAMLIT_clean,0.0003522407,0.151977068,0.301668605,1.233970384,0.0013619353661144687,0.004925852679728109,0.0009345271069494875,5.5352450060611556e-05,Sips,[4.24564644 0.07648807 1.04282417]
HAMREU_clean,3.20328e-05,0.012856204,0.02544289,0.121423136,2.559124936450979e-05,4.9693259701076155e-05,2.4150766699776242e-05,2.334766936320041e-06,Sips,[3.11854089 0.00822568 0.99063776]
HAMRIY_clean,2.97538e-05,0.01211938,0.023909343,0.115146333,4.674017689216539e-05,1.2136471727077334e-05,4.347851931971196e-05,1.2887491952027317e-06,Sips,[1.12748339e+01 2.12509668e-03 9.81757988e-01]
HANWAW_clean,0.0002906855,0.141495838,0.275527348,1.235183848,0.0007428289444676322,0.0011610943046910956,0.0007902513185301985,2.1823833636402683e-05,Sips,[14.77416252  0.01900373  0.97472982]
HAPBAE_clean,0.0001382701,0.070030401,0.138511082,0.617956618,0.0001238061932630381,0.001083630147516135,6.322301585488244e-05,1.5284854122022019e-06,Sips,[4.14381924 0.03458187 1.008404  ]
HAPBEI_clean,0.0001413219,0.069809629,0.135881395,0.608127459,0.0003714337831150792,0.0005819042427705401,0.0003964039465515934,1.2009364508428186e-05,Sips,[7.1596591  0.01934597 0.97437827]
HAPBIM_clean,0.0001201415,0.053361672,0.107928945,0.493925226,0.000534996676037364,0.0010838341730658317,0.0004782240032023314,1.932361032074219e-05,Sips,[2.66599411 0.04219147 1.04663002]
HAPGIR_clean,0.0001252106,0.063843201,0.127179869,0.5927159,0.0001436893879981973,0.000685153003797302,0.0001154891214420132,2.1527033941131504e-06,Sips,[5.6916845  0.02285555 1.01059068]
HAPHUD_clean,0.0001787642,0.09260993,0.186982325,0.878948356,0.0007081869776639229,0.0013702219219067415,0.0006393039732117061,1.4036684890949351e-05,Sips,[6.35779274 0.03030105 1.03554771]
HAPNEU_clean,0.0001575876,0.075451611,0.148028708,0.6666822,0.00017467221895791054,0.0007894907614117524,0.00020947695625132408,2.99634624118224e-06,Sips,[6.39230941 0.0237063  0.98892939]
HAPNOE_clean,0.0001029999,0.050217916,0.099134516,0.436688782,8.668164499061645e-05,0.000849901714229286,3.531749154640105e-05,2.8776229876797294e-06,Sips,[2.68412016 0.03835009 1.00822525]
HAPPAS_clean,0.0001180524,0.052884992,0.104826391,0.446828279,0.00029606478029805487,0.0012935207855845447,0.00020232929495902287,1.2987166263748023e-05,Sips,[1.97067672 0.05618138 1.02666276]
HAQJIV_clean,0.0003450479,0.160948488,0.316164647,1.326502763,0.0004371776999684567,0.003779417730556322,0.00012987665022262063,2.0031784932190434e-05,Sips,[5.9818113  0.0558037  1.01305731]
HAQKES_clean,7.31814e-05,0.036962943,0.073205493,0.347169936,4.776582415223226e-05,0.0001950632326001689,5.067683762560573e-05,2.0172027519473084e-06,Sips,[6.57022377 0.01126756 0.99390333]
HAQRID_clean,0.0001930656,0.094967531,0.18756243,0.851200687,9.46900265981554e-06,0.001126847094861524,4.1844719740587206e-05,6.020910145437614e-07,Sips,[7.31998853 0.02629714 1.00047287]
HASMIZ_clean,0.0001664564,0.090517936,0.181854944,0.858162033,0.0004740557860163275,0.0010902742798056606,0.0004220709204442746,4.517355828055783e-06,Sips,[7.48397308 0.02490439 1.02444204]
HAVVUX_clean,8.83765e-05,0.041626845,0.08197972,0.360827903,3.110244549822424e-05,0.0006692867894092088,8.853793338768419e-06,2.72912970862764e-06,Sips,[2.31746359 0.03667199 1.0035562 ]
HAVZIP_clean,0.0002363077,0.122347178,0.244078103,1.211874167,8.757441939586492e-05,2.56888785106848e-05,8.3316103717416e-05,6.784974503795723e-06,Sips,[5.92956315e+02 4.11798977e-04 9.96663766e-01]
HAWGIY_clean,0.0001290658,0.072197396,0.141597263,0.52166391,0.0008130859770413248,0.0033219037452022794,0.0003734154768886363,1.0286878528313156e-05,Sips,[1.30847291 0.12134712 1.05511253]
HAWREE_clean,0.0001846868,0.102146394,0.199315547,0.808178636,0.00021614584053363735,0.002729908986990099,5.860816317754371e-05,6.632277068816487e-06,Sips,[3.20831992 0.06623977 1.01027476]
HAWVOS_clean,0.000213446,0.101214454,0.197770038,0.803253414,0.00026257429104235364,0.0027331726682210036,2.6733108347380935e-06,1.0037078554542361e-05,Quadratic,[-9.27877757e-03  2.07042886e-01  8.36695149e-06]
HAWWEK_clean,0.0002490998,0.123667567,0.247384022,1.161580231,0.000449454130596047,0.0013771100402870658,0.00039160840483955456,1.2021957392037783e-05,Sips,[10.84153851  0.02335096  1.01702637]
HAWZEM_clean,0.0004392703,0.209210026,0.393174041,1.407551574,0.0010043280984895987,0.006884192336277808,0.0022864421835975327,3.6199965534179705e-05,Sips,[4.36741785 0.09893092 0.97552131]
HAXMUP_clean,5.36959e-05,0.022579124,0.04522903,0.22466363,2.391639367446665e-05,4.057155362692737e-05,2.340527319002864e-05,4.8992579728477845e-06,Sips,[1.26442611e+01 3.58987100e-03 1.00483055e+00]
HAXNOJ_clean,0.0001071918,0.044545692,0.088883917,0.424095784,7.182234233524227e-05,0.000323498723456023,6.414296111375747e-05,1.0756818527896733e-05,Sips,[5.95510282 0.01515177 1.00747706]
HAYLIE_clean,0.000186932,0.097280169,0.194447045,0.875491306,0.00056491147786168,0.0017752644642975261,0.00046537224675834827,9.798686691072421e-06,Sips,[5.12027808 0.03947492 1.0273326 ]
HAZSIL_clean,0.0001730999,0.079713157,0.160312328,0.722013891,0.0006762745118879637,0.0016553708601501748,0.0005847430949874974,2.29366035866873e-05,Sips,[3.78409266 0.04423883 1.03970925]
HAZWIP_clean,0.0002533515,0.118633211,0.238240297,1.124030983,0.0006007277391589125,0.001411891142442039,0.0005403355001022096,2.301084212718742e-05,Sips,[9.90903917 0.02463496 1.02362658]
HEBJAB_clean,6.21894e-05,0.034372085,0.070298905,0.314359156,0.00056432969573781,0.001004066843937889,0.0005018772865867175,9.032251074803046e-06,Sips,[1.24130381 0.06003283 1.07584517]
HEBKEG_clean,8.38046e-05,0.060610785,0.120773397,0.525604395,0.00039826177556375565,0.001393695452266046,0.00029850415272180515,9.310732169764747e-06,Sips,[2.47301375 0.05134409 1.03110477]
HEDCAW_clean,0.0001878513,0.087846417,0.178353521,0.78883478,0.0012144361348544036,0.0024636960569905633,0.0010625102417518625,3.336451921559491e-05,Sips,[3.19450819 0.05913253 1.06431312]
HEDCIE_clean,0.0001458844,0.081331641,0.162118937,0.724609983,0.00041035049506128475,0.001495854684439373,0.00032187571860465945,1.4166962140595635e-06,Sips,[4.18849944 0.04026418 1.02382284]
HEFDON_clean,0.0001914225,0.101508383,0.198718595,0.82141731,0.00022561418479763015,0.002505904241511343,1.6437278710384079e-06,2.055510050295412e-06,Quadratic,[-8.61210245e-03  2.07346910e-01 -1.47140034e-05]
HEFFEF_clean,0.000201844,0.089609139,0.174950719,0.718766605,0.00013152179062279635,0.0022068040991237814,7.113352457077539e-05,1.260715740736317e-05,Sips,[3.07322594 0.0603636  1.00708408]
HEGCEB_clean,8.93427e-05,0.047087422,0.093526634,0.451984886,5.2610904939811914e-05,0.0001484516397193771,5.304044284203711e-05,4.1365886069709775e-06,Sips,[1.42724109e+01 6.59619980e-03 9.94761826e-01]
HEGJUZ_clean,0.0003261747,0.149131713,0.294588137,1.114959629,0.0018442012681212966,0.006601580674814515,0.0010723796834190185,5.480394666221149e-05,Sips,[2.91878966 0.1122577  1.05991304]
HEHCOO_clean,0.0001114212,0.047975495,0.097165481,0.461766613,0.0004022338605359462,0.0006787429128305097,0.00037076227740827074,1.7498163150735147e-05,Sips,[3.50228796 0.02853498 1.03880988]
HEKTAU_clean,0.0004168659,0.194100362,0.376326772,1.513940244,2.1203187917692336e-05,0.004935069921872113,0.0005399097983343474,7.470650780005552e-06,Sips,[6.21731842 0.06442853 0.9995001 ]
HELDOT_clean,0.0002094714,0.110612853,0.223771182,1.033068073,0.0010607753027213878,0.0020837306380148703,0.0009480003656603998,1.9315002841861255e-05,Sips,[5.97989778 0.03887523 1.04457843]
HETZOW_clean,0.000137781,0.07722858,0.14800777,0.600897055,0.0004374818108255657,0.0014684235881704147,0.0006057730559428995,2.5276946981212715e-05,Sips,[3.15258188 0.04926114 0.97209972]
HEWFUL_ion_b,2.45263e-05,0.013998369,0.027611982,0.123941977,3.613175678573635e-06,0.00018589860137357847,7.1450688853811175e-06,1.8507388478714416e-06,Sips,[0.95577876 0.029749   1.00105565]
HEXVEM_clean,0.0003887807,0.156495029,0.315743921,1.557347467,0.0007186055939379972,0.0009361902955349893,0.0006801565535167098,5.6440697048088874e-05,Sips,[2.69346280e+01 1.18616002e-02 1.02121287e+00]
HEZPIL01_clean,0.0001092033,0.062485032,0.124114408,0.556945212,0.0002040976588813326,0.0010136768305489066,0.00014579068490016054,3.161289084646184e-06,Sips,[3.59824914 0.0357253  1.01546104]
HGCNCO_clean,0.0001127732,0.056585125,0.113773825,0.521796652,0.00041198345739422383,0.000986947064838111,0.0003605372784262598,9.772370152295846e-06,Sips,[3.21329444 0.03670684 1.03403624]
HIBGEF_clean,3.6441e-05,0.017030112,0.033600663,0.160781914,5.864350226593721e-05,3.6851337236417485e-05,5.614694597766545e-05,6.694808034821479e-07,Sips,[7.28175773e+00 4.63575549e-03 9.83700526e-01]
HIBGIJ_clean,1.1177e-05,0.00952125,0.019556643,0.093395426,0.0001368956360698967,0.00018282175857769646,0.00012497322922779407,8.499264247804502e-07,Sips,[0.54380519 0.03730417 1.06579736]
HICGEG_clean,0.0003035391,0.147589691,0.288668543,1.228484993,1.2718781674405289e-05,0.0028276291759899625,0.00023036906320353829,4.3459267783787456e-07,Sips,[6.62627669 0.0455485  0.99958464]
HICVOG_clean,0.0005979175,0.292182787,0.550065614,1.91203655,0.0005090460958322244,0.011341513919163479,0.002705456736619837,2.8312138117004473e-05,Sips,[5.17055649 0.11904942 0.99109904]
HICVUM_clean,0.0002624771,0.137813184,0.268391313,1.069371969,0.0003427298787214366,0.003998183894942123,8.885564424556781e-05,1.202356629699279e-06,Sips,[3.93376412 0.07322348 1.01212635]
HIFGEK_clean,0.000145425,0.084759117,0.166501511,0.700510666,0.00021570653461389333,0.0019499571902066811,5.238914557928246e-05,7.965140306578283e-06,Sips,[3.21868793 0.05455163 1.01223331]
HIFGIO_SL,0.0002257981,0.12969789,0.251870989,1.12303818,0.0007881544226446728,0.0010452725774758912,0.0008411142222198839,4.422043540799043e-05,Sips,[13.6149275   0.01884843  0.9707016 ]
HIFTOG_clean,0.0002962739,0.144003324,0.284189586,1.081558049,0.001662198497660237,0.006172948326939279,0.0009459460993295851,4.11280091947606e-05,Sips,[2.90388408 0.10848157 1.0559363 ]
HIFTOG01_clean,0.0001298735,0.084580113,0.17107586,0.837521695,0.0005167862173925055,0.0007051280036939695,0.00047145056888756633,6.59461848002355e-06,Sips,[10.51650006  0.01653639  1.02826405]
HIFTOG02_clean,0.0002800397,0.143771987,0.279846941,1.069289063,0.0007538898428980532,0.005208164669675739,0.00010891603973047198,1.1799154654669586e-05,Sips,[3.23902351 0.09456908 1.0257084 ]
HIFTUM_clean,8.09892e-05,0.042672912,0.084147743,0.388555298,6.892034568536649e-05,0.0003490744328527765,8.069140739790562e-05,4.663246274807825e-06,Sips,[4.76405422 0.01798068 0.99234476]
HIFVOI_clean,0.0003190811,0.135542929,0.264118926,1.106896398,9.59804230267669e-05,0.0027521836837360284,0.00032142850465635817,1.772316735251324e-05,Sips,[5.62340769 0.04928235 0.99662711]
HIFWAV_clean,0.0002745794,0.130364679,0.249382859,0.978589629,0.0005341319796275084,0.003155530363875021,0.000938736206859984,1.5472384269285144e-05,Sips,[4.10557487 0.06467091 0.97967836]
HIGRIA_clean,0.0003145712,0.128845932,0.253388652,1.21404643,0.0006341732862110768,7.972942623091744e-05,0.0005939507514649592,8.212443330693337e-06,Sips,[1.90966843e+02 1.32863402e-03 9.76639539e-01]
HIHFOV_clean,0.0005848279,0.263724292,0.491281943,1.619918189,0.00047676642205396333,0.011507977392787161,0.0030848710094103465,7.407601702849656e-06,Sips,[3.90660132 0.14384665 0.99058231]
HIHGEM_manual,0.3783590167,1.594860152,1.924284825,4.145720957,0.25202386392548015,0.15644418378611696,0.16016788697959528,0.15644484575531495,Freundlich,[2.06344618 2.33946905]
HIHGIQ_clean,0.0003184493,0.160505292,0.306134208,1.28863417,0.0016178949368345426,0.001724780142982913,0.0017901946804879617,6.250883176854628e-05,Sips,[11.46748399  0.0274283   0.9503011 ]
HIHGUC_clean,0.000217084,0.098781826,0.195781843,0.911136014,1.4938013216851841e-05,0.0008775259412692872,1.4470123788436718e-05,9.168075002089016e-06,Sips,[10.40386698  0.01917907  1.00056439]
HIJSOK_clean,0.0002516276,0.109608401,0.213547951,0.904766059,0.0001621184708518276,0.002007845943670753,0.000317972333244193,8.693718037755137e-06,Sips,[5.05316332 0.04412493 0.99284945]
HILJUJ_clean,1.00259e-05,0.006582917,0.013075011,0.063658257,1.0257284279202455e-05,1.2334811344639127e-05,1.029009457656005e-05,1.885249118777035e-06,Sips,[3.40359545 0.00385636 0.99280214]
HIMSAY_clean,0.0009832954,0.459820665,0.822504534,2.546931239,0.005977225527862138,0.01731681468685876,0.011749548066673318,0.0002782795598137188,Sips,[6.46316342 0.14582054 0.92898096]
HIQNAY_clean,0.0002396065,0.115792311,0.223891695,0.902787584,0.00016484799485724916,0.0027655106761793136,0.000460821851279744,4.8070187827174535e-06,Sips,[3.90455852 0.06082916 0.9930272 ]
HIQWOV_clean,0.0001896147,0.097818331,0.191762125,0.848324663,0.00015155260060693444,0.0013002188469771068,0.00022704820226313713,9.197229670950917e-06,Sips,[6.46786171 0.03055439 0.99258607]
HISGAT_clean,0.0001144165,0.054768228,0.106822392,0.451103267,4.2900554714570386e-05,0.0010604349207263882,0.00012895929797595988,1.7300744191924263e-07,Sips,[2.39825295 0.04661821 0.99621015]
HISGIB_clean,6.73508e-05,0.044254545,0.084874689,0.389455241,0.0005789996977751567,9.203167536394591e-05,0.0005636788295739478,,Freundlich,[0.08497885 1.05722071]
HISJIE_clean,2.8606e-05,0.017085819,0.03462819,0.164301683,0.00015011485489663313,0.0002516542310615541,0.00013625566834352533,8.432492258308184e-07,Sips,[1.20078041 0.02969438 1.04068458]
HIWKEE_clean,9.30225e-05,0.066438151,0.131110697,0.578607437,9.967730911334728e-05,0.0010945380974544615,2.439512127531728e-05,1.8271283313303016e-05,Sips,[3.64608283 0.03730079 1.00703166]
HIWKII_clean,5.13411e-05,0.033145106,0.064367577,0.32422967,,0.0004326110283146335,0.00040449334783548087,,Quadratic,[8.35065519e-05 6.43702212e-02 2.82709703e-04]
HIWLIK_clean,0.0003067609,0.149739671,0.285423505,1.081617325,0.0004662145185410101,0.0043189432440766465,0.001098358332331391,1.8212242637531745e-05,Sips,[3.8576215  0.07990156 0.984446  ]
HIWLOQ_clean,0.0002421796,0.115947539,0.224146675,0.920262449,0.00031670791714027833,0.0023914992406872605,0.0005536572173643981,8.184658254140057e-06,Sips,[4.54686865 0.0518532  0.98664569]
HIWLUW_clean,0.0002885974,0.148913233,0.289602449,1.150937546,0.0003068962967299139,0.004299582461057009,0.00016459711116358945,6.654790106262373e-07,Sips,[4.24192048 0.07327408 1.01006448]
HIWMAD_clean,0.0002181767,0.123814694,0.243309941,1.01196895,0.0004281440419474375,0.003119173057101913,0.00015481787937031294,5.874589815832891e-06,Sips,[4.28554707 0.06019194 1.0166475 ]
HIYBUN_clean,0.0001163189,0.053250975,0.104603356,0.4934987,0.00024112709013581797,0.0001516433060203552,0.00023356333285869032,2.912627695472568e-06,Sips,[1.69005300e+01 6.22790592e-03 9.78459672e-01]
HIYGIH_clean,0.0003107142,0.147313423,0.294710634,1.329057122,0.0008969574384194169,0.0026994228740978427,0.0007513747622113512,2.9674149362284308e-05,Sips,[7.75405819 0.0395088  1.02862292]
HIZQEN_clean,0.0001469116,0.077597588,0.147574606,0.647686244,0.0010810542333144473,0.00018783041380728382,0.001089412906844048,4.5761768976023744e-05,Sips,[2.53228407e+01 5.86197290e-03 9.31457638e-01]
HIZQEN01_clean,0.0001732804,0.076742487,0.152079895,0.647526148,0.00042732088061240485,0.001884637989121043,0.00029023194215440935,1.9765346425891674e-05,Sips,[2.84434781 0.05648746 1.02652542]
HIZQUD_clean,0.0001529109,0.070285421,0.13828834,0.595857904,0.00011810731001989902,0.0013662045247368226,2.3523783039922743e-05,8.098909118512702e-06,Sips,[3.2028959  0.04512425 1.00803381]
HIZSEQ_clean,0.0002068088,0.119551833,0.234630065,1.092176502,0.0004944925576139738,0.0005787648496422862,0.0005026539382022553,3.244128549856694e-05,Sips,[2.21777890e+01 1.06926775e-02 9.80328375e-01]
HIZTUG_clean,0.0009803787,0.384786301,0.690309911,1.995021293,0.0020525426162141466,0.019555727685760946,0.008652259749851746,2.1148412826908652e-05,Sips,[4.00290601 0.20838978 0.97047414]
HOBGAH_clean,6.01554e-05,0.027288995,0.053620044,0.243393368,5.825866949446149e-05,0.000264987246771903,6.805545181461508e-05,6.867226129896927e-07,Sips,[2.51359787 0.02179695 0.98981066]
HOBGEL_clean,0.0002549651,0.115911193,0.224028613,0.920370808,0.00033228008174898937,0.0023670373740000616,0.0005640386558925307,2.254387860773471e-06,Sips,[4.58727912 0.05134445 0.98597834]
HOBGIP_clean,0.0001496652,0.070041099,0.14012876,0.544918818,0.001120584786640784,0.003146754716761146,0.0007994833873238896,2.904598349275499e-05,Sips,[1.43644412 0.10809727 1.07641734]
HOBGOV_clean,0.0001546418,0.067610718,0.132879558,0.539976804,0.00034336632104560027,0.001985323623003698,0.00015876112894061857,1.722536932164515e-05,Sips,[1.99457842 0.07137517 1.02448443]
HOCDOU_clean,5.08084e-05,0.029418084,0.059441636,0.278817641,0.00023869780446584025,0.00045601796827942097,0.00021433537686253612,1.7728155793422984e-06,Sips,[1.93261247 0.03173314 1.03770626]
HOFSOL_clean,0.0002855723,0.131431565,0.259271747,1.23061812,0.00040155789501923167,0.00046122310561628495,0.0003909161933561646,1.5655215478494817e-06,Sips,[3.45375506e+01 7.56373435e-03 9.85524981e-01]
HOFSUS_clean,0.0002528884,0.111023281,0.220683773,0.934766884,0.0008034664880495136,0.002971779675120809,0.0005831788540257899,3.412494036887424e-05,Sips,[3.81841047 0.06133954 1.0344095 ]
HOGJET_clean,0.0001886314,0.101605276,0.201797912,0.915403217,0.00025988796306124646,0.0014489727176226056,0.0001847838591853622,1.385442193774388e-06,Sips,[6.67463429 0.03117612 1.01209752]
HOGJIX_clean,0.0002276419,0.116140313,0.232035803,1.044543379,0.0006516631587696712,0.0021001797262337448,0.0005348937268757249,1.3378409552062102e-05,Sips,[6.15629737 0.03916699 1.02641943]
HOGJUK_clean,3.69198e-05,0.018074465,0.035129944,0.174837483,0.00021747002153620494,0.0001925777077124274,0.00020226166137357818,,Freundlich,[0.03535459 1.00693692]
HOGLEV_clean,0.0003477176,0.172153629,0.336180474,1.453245437,0.00030468810188150693,0.0027110826000621272,0.0004939805564312124,1.1055372720637076e-05,Sips,[9.38191848 0.03716456 0.99147246]
HOGLEV01_clean,0.0003187411,0.161878129,0.317894096,1.364071485,0.0001817586102865303,0.003137561459072322,4.798779754977108e-05,7.026838979527222e-07,Sips,[7.32876251 0.04534304 1.0053915 ]
HOGSIG_clean,0.0001122816,0.050850364,0.100667737,0.458382447,4.710050501680924e-05,0.0006228785471529144,2.01543909069826e-05,5.987939207079974e-06,Sips,[3.83944593 0.02692526 1.0043561 ]
HOHMEX_manual,0.0002554227,0.131822916,0.261198349,1.255650589,0.0002460495768722265,0.00040733191864151364,0.0002426936357879748,1.1973885961319508e-05,Sips,[4.02789520e+01 6.52707062e-03 9.91210606e-01]
