Adsorbent,O2_10C_0.001bar,O2_10C_0.5bar,O2_10C_1bar,O2_10C_5bar,RMSE_DSFL,model,fit_parameters
CIXBUH_clean,0.0003166519,0.163024391,0.305985164,1.340221035,3.170835888321594e-05,DSFL,"[0.05356593424811971, 2.77072640114848, 0.5230541990984214, 1.0741803085363306, 0.21584600233832577, 5.750973068046717e-07]"
CIXCAO_clean,0.0003285017,0.154189079,0.295940517,1.321162671,6.116940001864138e-07,DSFL,"[0.07292860013478795, 0.4245861174473508, 2.2669658810506204, 0.18195057021611746, 1.6423097095475523, 0.059408710524675105]"
CIXCOC_clean,1.32307e-05,0.004938146,0.009870845,0.046598358,,DSFL,"[nan, nan, nan, nan, nan, nan]"
CIYZUG_clean,4.87313e-05,0.031259576,0.063650632,0.267921387,0.000559262444646198,DSFL,"[3.4076812401345175e-10, 0.47404421586459594, 0.6359507451685648, 2.971281392794184, 0.02216694947894929, 1.9625062398393038]"
CIZMIJ_clean,0.0006584622,0.326386908,0.6446162,2.663653347,0.0017027976078152645,DSFL,"[1.8158334235284316e-09, 0.5393256085757395, 0.7082775830648833, 48.80221878111884, 0.013829800526919582, 3.5380978258863194]"
CIZPOS_clean,0.0005697078,0.258473179,0.488802064,1.956870208,8.825200845368749e-08,DSFL,"[0.046031856672982374, 1.699744563833833, 0.9937782308690415, 2.214603576568735, 0.2219166032204236, 0.33394406065266063]"
cm071462f-file004_clean,0.0004041082,0.174378751,0.334216545,1.262352445,9.524086425969426e-09,DSFL,"[0.010862466483268109, 3.852801011575501, 3.6425635328728374, 4.674054759343794, 0.07763909721668787, 1.106101851458447]"
cm1008587_si_003_clean,0.0002778251,0.135041839,0.261584114,1.099306874,1.0900883376026083e-06,DSFL,"[8.235516676557568e-07, 1.7067948912202002, 2.714476937543683, 1.0055168756255572, 0.27848869881188454, 0.27728734658806464]"
cm202876r_si_002_clean,0.000686273,0.311131205,0.539741608,1.539749986,2.4813056329890857e-05,DSFL,"[3.4937431524919837, 0.14013619893806517, 3.910226539413905, 3.068280605877318, 0.0803597342424246, 5.451407516615501e-08]"
cm301726k_si_004_clean,0.0004652676,0.202544589,0.378557435,1.394567888,4.1830526800506566e-08,DSFL,"[0.007015534012156398, 3.6104428169287166, 8.04462299229007, 0.7931721145702931, 0.5556856601965955, 0.344228516747007]"
cm303749m_si_001_clean,0.0004522321,0.236151003,0.454793691,1.794724519,1.9754656137268627e-05,DSFL,"[2.2675930706079736e-28, 1.7590092956882228, 49.72040426560083, 3.392692709583169, 0.14495330697179937, 0.5776398371124424]"
cm303749m_si_002_clean,0.0004744006,0.218617215,0.421377949,1.761607571,4.511112249731665e-06,DSFL,"[0.024624637848641873, 4.664156781671631, 0.1515801791401068, 3.6374249548202098, 0.09639390350862312, 0.5580555625447682]"
cm501138g_si_002_clean,0.0003797292,0.182683337,0.352272474,1.410717308,2.779563919471937e-07,DSFL,"[1.3269730881531534e-07, 1.135870231347995, 0.9393932070081777, 2.2489489584798887, 0.16900053874006052, 0.48646312812803116]"
cm501138g_si_005_clean,0.0003564805,0.190587905,0.362228096,1.48878137,2.51159964056168e-05,DSFL,"[0.4682418372096228, 0.3142205994113326, 1.2663199723086336, 2.6938005802080407, 0.09638437821241555, 0.06329446564160059]"
cm501138g_si_006_clean,0.0004133107,0.185455102,0.360117628,1.44449771,1.800157473290896e-10,DSFL,"[0.003820907646554478, 8.891864437093215, 9.914357906836402, 11.433461463847696, 0.033429357834521396, 1.8109205878699404]"
cm501138g_si_008_clean,0.0003409813,0.189854278,0.357410443,1.458537358,3.5544467201063715e-05,DSFL,"[0.389770501646, 0.39359784742243076, 1.2970825910856187, 2.2385894405996654, 0.11557947006085727, 0.037968013897873645]"
cm501138g_si_009_clean,0.0004055611,0.178196333,0.349616953,1.430042167,0.00045741080376573707,DSFL,"[0.004852745139141269, 9.098986991864068, 14.954104813181408, 8661.699182213935, 4.2372500616087356e-05, 1177.2113535569733]"
cm501138g_si_010_clean,0.0003435645,0.180559953,0.351541431,1.424025913,7.631720885695247e-05,DSFL,"[5.751553590722476e-10, 0.8867090924957659, 0.8998474195126983, 13.915154417718547, 0.02671253062821188, 2.1242241657891467]"
cm501138g_si_011_clean,0.0003668133,0.177431708,0.34607023,1.406261302,0.00013661687211165584,DSFL,"[6.588343869087972e-10, 1.0416573858336593, 0.9316521115978964, 22.019196707644305, 0.016579860204167175, 3.2752653127160696]"
cm501138g_si_012_clean,0.0004365594,0.184142841,0.346832272,1.413176507,1.0903006458754988e-09,DSFL,"[0.03745994790903598, 2.140592790985564, 1.7463672798000716, 2.202028044368069, 0.16198369703964302, 0.3987824409773061]"
cm503311x_alf100K_clean,0.0001738947,0.090297844,0.184837909,0.84078076,0.0013994524497820938,DSFL,"[1.2951775333609022e-15, 1.5480039058517792, 0.00028642941701714775, 6017.015307476962, 3.115999806909926e-05, 698.3444527046375]"
cm503311x_alf11K_clean,0.0001759167,0.090866034,0.180365176,0.84224471,,DSFL,"[nan, nan, nan, nan, nan, nan]"
cm503311x_alf125K_clean,0.000194115,0.090766955,0.181485381,0.835042235,,DSFL,"[nan, nan, nan, nan, nan, nan]"
cm503311x_alf150K_clean,0.0001900709,0.090698206,0.178373475,0.838269397,2.5584526818834028e-06,DSFL,"[0.014350371404725249, 0.9379663977395521, 5.598937559745543, 1.0126449640934363, 0.17952835517489793, 0.12644469961072316]"
cm503311x_alf175K_clean,0.0001860269,0.090520267,0.180439991,0.835895532,,DSFL,"[nan, nan, nan, nan, nan, nan]"
cm503311x_alf200K_clean,0.0002264675,0.091157207,0.180059849,0.843900754,1.3080417273040337e-07,DSFL,"[0.024041144413046604, 1.8118600997590486, 6.908179757802572, 1.6297413036488912, 0.11272240862089931, 0.18960368854550874]"
cm503311x_alf225K_clean,0.0001779387,0.089400062,0.18112546,0.851802851,,DSFL,"[nan, nan, nan, nan, nan, nan]"
cm503311x_alf250K_clean,0.0001678286,0.091001511,0.178883027,0.841324686,9.080089138411509e-06,DSFL,"[0.22682524226225595, 0.08516184638110769, 5.263612560503779, 0.9467880852941152, 0.17604854379725524, 0.013370553653582529]"
cm503311x_alf275K_clean,0.0002001811,0.091041951,0.183014037,0.848703077,,DSFL,"[nan, nan, nan, nan, nan, nan]"
cm503311x_alf290K_clean,0.0001779387,0.092835493,0.187145046,0.861300331,0.0007440127911979432,DSFL,"[7.227703715279396e-17, 1.393816318638075, 0.00010180882970026867, 5729.394197844305, 3.318413170251545e-05, 594.6451691423449]"
cm503311x_alf300K_clean,0.0001678286,0.091858852,0.180810023,0.84938248,1.2720441581157672e-05,DSFL,"[0.011353662131478664, 0.7887668307378175, 5.561504009062455, 0.963721538866154, 0.1912862501621251, 0.12181649819737016]"
cm503311x_alf325K_clean,0.0001536744,0.089436458,0.178092413,0.833323509,,DSFL,"[nan, nan, nan, nan, nan, nan]"
cm503311x_alf350K_clean,0.0001819828,0.087339612,0.175526455,0.81597246,,DSFL,"[nan, nan, nan, nan, nan, nan]"
cm503311x_alf375K_clean,0.0001577184,0.086597527,0.171621913,0.805676277,8.56043684094314e-06,DSFL,"[2.6785541448041025e-81, 1.7253370030843922, 6.449815083218883, 2.2738374242481876, 0.07689311441478379, 0.2509608445990724]"
cm503311x_alf400K_clean,0.0001779387,0.087873428,0.174100923,0.816229258,2.364756136149968e-07,DSFL,"[3.798466006459538e-13, 1.5343278710147277, 6.3652203194312955, 2.1324077485016617, 0.08322834886670619, 0.24022343442287267]"
cm503311x_alf40K_clean,0.0001738947,0.090758867,0.18130542,0.837381725,,DSFL,"[nan, nan, nan, nan, nan, nan]"
cm503311x_alf425K_clean,0.0001536744,0.08915944,0.175115983,0.819891156,1.436439009151187e-05,DSFL,"[0.21211152179961926, 0.08852477275208202, 5.159196509453959, 0.9518721226438094, 0.17190842384553603, 0.024733075005859452]"
cm503311x_alf450K_clean,0.0001658066,0.086979691,0.175208996,0.80674391,0.0006659771164045073,DSFL,"[9.579198358074668e-16, 1.6899743434686183, 0.00017137629514786534, 5047.272821950209, 3.526987067760438e-05, 557.4039884353953]"
cm503311x_alf475K_clean,0.000196137,0.088680219,0.176278651,0.82430525,,DSFL,"[nan, nan, nan, nan, nan, nan]"
cm503311x_alf500K_clean,0.0001597405,0.087181894,0.173383102,0.80744151,,DSFL,"[nan, nan, nan, nan, nan, nan]"
cm503311x_alf70K_clean,0.0001840048,0.091420071,0.181766443,0.85537578,,DSFL,"[nan, nan, nan, nan, nan, nan]"
cm503311x_aloh150K_clean,0.0001764629,0.083294583,0.163558518,0.784114856,4.991300124269539e-06,DSFL,"[0.022932901464277063, 0.9343617240836112, 5.53705559669144, 1.077143882809234, 0.15329930341665352, 0.090680071779611]"
cm503311x_aloh175K_clean,0.0001579958,0.082892412,0.165946923,0.777160988,,DSFL,"[nan, nan, nan, nan, nan, nan]"
cm503311x_aloh200K_clean,0.0001436326,0.081790545,0.162329434,0.765865312,1.0611931313661586e-05,DSFL,"[5e-324, 1.8572384211188202, 6.47856190952301, 6.160248308827692, 0.02676171463293095, 0.5854402747130023]"
cm503311x_aloh225K_clean,0.0001272174,0.083284323,0.164674749,0.774641262,2.075720744164211e-05,DSFL,"[0.08638794087064405, 0.07534257494163295, 5.028440217848542, 1.5949257555769936, 0.1017142664906347, 0.13251675443831676]"
cm503311x_aloh250K_clean,0.0001559439,0.08253333,0.166825134,0.782356383,,DSFL,"[nan, nan, nan, nan, nan, nan]"
cm503311x_aloh275K_clean,0.0001600477,0.084209728,0.163386159,0.795197135,1.0583260134429993e-05,DSFL,"[0.08175261265561584, 0.27254632551860736, 6.715102063869345, 2.2821389552676448, 0.06965841208269592, 5.6468842906236246e-08]"
cm503311x_aloh300K_clean,0.0001723591,0.08361673,0.164247955,0.773914891,3.5072186323051338e-06,DSFL,"[0.020711627969887382, 0.6189306633523164, 6.707982742521326, 1.6476857954932458, 0.10111370518135275, 0.17987588043662345]"
cm503311x_aloh325K_clean,0.0001579958,0.082551797,0.165251331,0.773362932,,DSFL,"[nan, nan, nan, nan, nan, nan]"
cm503311x_aloh350K_clean,0.0001826186,0.081021084,0.163193281,0.773777415,,DSFL,"[nan, nan, nan, nan, nan, nan]"
cm503311x_aloh375K_clean,0.0001805667,0.082787765,0.162259669,0.780193687,2.0646150133639928e-06,DSFL,"[0.02595307843726193, 0.8380181675901, 5.326466510810861, 2.1193893628314138, 0.07692303009912885, 0.1347500619110985]"
cm503311x_aloh400K_clean,0.0001436326,0.081971111,0.165468832,0.780437862,,DSFL,"[nan, nan, nan, nan, nan, nan]"
cm503311x_aloh425K_clean,0.0001600477,0.083210455,0.162912172,0.774575601,5.8178086955408436e-06,DSFL,"[0.11230080592034107, 0.16102482843927673, 4.454232543916551, 2.0655200178408766, 0.0743700201462839, 2.1828785724513693e-07]"
cm503311x_aloh450K_clean,0.0001764629,0.082962176,0.162456651,0.787566142,3.778230349310463e-06,DSFL,"[0.029263642554840968, 0.7390728681008294, 5.34093763931972, 2.1228816979960636, 0.07653515055443497, 0.09582925919897081]"
cm503311x_aloh475K_clean,0.0001703072,0.082295311,0.164998948,0.784631934,,DSFL,"[nan, nan, nan, nan, nan, nan]"
cm503311x_aloh500K_clean,0.0001518402,0.084568809,0.164434677,0.781506899,1.253230964583822e-05,DSFL,"[0.17586633010072938, 0.12022478521631323, 7.868350177901436, 2.1716016548711314, 0.07173532885777054, 3.661119180670887e-08]"
cm503311x_F-mil-53-Al-lp-mono_clean,0.0002313766,0.120457965,0.23840384,1.102582229,6.058347225405672e-06,DSFL,"[7e-323, 1.3255345735633355, 3.26520646459022, 6.977712725939127, 0.0348965919630971, 0.6164228864650038]"
cm503311x_F-mil-53-Al-lp-ortho_clean,0.0002908734,0.120429869,0.239897872,1.087584067,,DSFL,"[nan, nan, nan, nan, nan, nan]"
cm503311x_OH-mil-53-Al-lp-ortho_clean,0.0002152368,0.10367573,0.203567297,0.948314998,1.26601370903823e-06,DSFL,"[0.14720868867081832, 0.8824053661069888, 0.11514610702121861, 0.4924263243668303, 0.1681882680014289, 0.002013961575740013]"
cm901983a_si_001_clean,0.0005702396,0.24588047,0.439394648,1.379626907,2.295058335581516e-07,DSFL,"[0.33173084584676743, 0.6043434403276945, 1.2180695718397296, 1.219087022724991, 0.30385033663796124, 0.47366866897137117]"
COBWEV_clean,4.36706e-05,0.017402733,0.034027102,0.163163629,5.705687556016659e-09,DSFL,"[0.003524320117123473, 2.731807213305545, 2.803835000894338, 1.1398194275915134, 0.029921573178236672, 0.31768954170985086]"
COCMOY_clean,0.0003158192,0.167855749,0.333808047,1.588388984,6.772978232576981e-05,DSFL,"[4.864923732608257, 0.030266182013266914, 0.4533332665949148, 6.159163545440922, 0.031002740395757372, 0.4272790603204641]"
COCMUE_clean,0.0003528126,0.175114577,0.35052365,1.626509631,,DSFL,"[nan, nan, nan, nan, nan, nan]"
COCNAL_clean,0.0003114538,0.156216688,0.308522622,1.458487928,2.8467595559825933e-06,DSFL,"[0.22671568580247575, 0.18359110226751632, 1.3128172566426408, 2.267196948526279, 0.12153098046914952, 0.011796711610498438]"
COCNEP_clean,0.0003929139,0.180822961,0.353021747,1.645739786,2.2258427311272767e-08,DSFL,"[0.02026657712142996, 1.8650505706310525, 2.0531228028681556, 2.7552564252370475, 0.12895765259532294, 0.15562174263748346]"
CODFEH_clean,6.96265e-05,0.031852729,0.061755916,0.289249348,1.0989940055852955e-06,DSFL,"[0.013930737453901885, 0.8020480673278038, 1.2053139566497926, 0.4474189635442124, 0.12575741066999924, 0.0006647390073203418]"
CODNAM_clean,0.0007219981,0.33879872,0.623138808,2.140752979,1.3695189985869901e-05,DSFL,"[1.4438170093261526, 0.29664744087404255, 1.2492828371587754, 2.54498240210448, 0.12622887304112426, 0.20449497834682953]"
CODSUL_clean,0.0001927347,0.095635207,0.187222986,0.732199116,0.0003874586884353279,DSFL,"[5e-324, 0.7242684398477761, 20.484316180684434, 11287.835425681895, 1.759117297181023e-05, 3462.039036250948]"
CODVAU_clean,0.0254125008,2.333844132,2.750969044,3.64226725,3.256572511444992e-10,DSFL,"[2.9159924557825647, 8.019791915001809, 1.2774901393823537, 3.0553538631457102, 0.7416010280064309, 0.9432011114473395]"
COGNAO_clean,0.0004530245,0.213220249,0.398618256,1.60076216,5.285395776315751e-06,DSFL,"[3.1738678126433673, 0.04950863336867162, 11.061968177755881, 2.617432468260205, 0.11711752026289052, 7.088497157450145e-09]"
COJGEO_clean,0.000511662,0.245607707,0.473357018,1.816294529,4.1045972899395064e-05,DSFL,"[2.0999506348484908e-07, 0.691677527320387, 0.044311096260215316, 8.128852554864235, 0.06282263957403014, 1.2469487420624759]"
COJHIT_clean,0.0003579568,0.17016219,0.337553269,1.592740164,7.379285951254818e-06,DSFL,"[2.417458581308222, 0.029884218286869428, 0.9965666359300842, 3.520649037199509, 0.07696320339971327, 0.178465408267257]"
COJMIZ_clean,0.0003818455,0.18884639,0.364672894,1.528115496,5.564098057814841e-06,DSFL,"[1.0923220924870054, 0.12802822668190927, 1.7744344413900426, 1.7434598473145275, 0.14520481109441932, 0.04143183701048462]"
COJMOF02_clean,0.0003738769,0.18724812,0.361929823,1.601290169,1.009832987593875e-05,DSFL,"[0.17689205964967464, 0.0009247700457084325, 1.3173606354628056, 0.31136990704299355, 1.2652508718617326, 0.10426138577505219]"
COKFAK_clean,0.0004401438,0.219051064,0.415604861,1.404946417,1.1029040982336256e-05,DSFL,"[2.87189586284059e-37, 7.754970561958597, 12.862892120695163, 12.828501013505791, 0.03603317750185721, 3.004997638704389]"
COKMEW_clean,0.0001135498,0.056907533,0.113493492,0.541341011,,DSFL,"[nan, nan, nan, nan, nan, nan]"
COKMIA_clean,7.92469e-05,0.043810176,0.087610558,0.413246731,,DSFL,"[nan, nan, nan, nan, nan, nan]"
COKMOG_clean,6.65926e-05,0.037676701,0.075939763,0.362703002,0.00022479559679222576,DSFL,"[7.336002962485417e-08, 0.5970017974477881, 1.139173836919061e-32, 6.549654406494266, 0.01168873541633471, 0.9485547504082291]"
COKMUM_clean,9.25243e-05,0.043522966,0.087358914,0.421586321,0.000161927079768562,DSFL,"[7.304059833676168e-10, 0.4537299453253691, 1.0325002173197702, 1.5783030847991542, 0.055775667500012255, 0.17518090954520035]"
COKNAT_clean,0.0001196892,0.055849542,0.111908541,0.526081026,,DSFL,"[nan, nan, nan, nan, nan, nan]"
COKPEZ_clean,0.0001384836,0.068892751,0.137279636,0.65843593,,DSFL,"[nan, nan, nan, nan, nan, nan]"
COKPID_clean,0.000107191,0.056804884,0.113526195,0.534382679,,DSFL,"[nan, nan, nan, nan, nan, nan]"
COKPOJ_clean,8.72606e-05,0.04566491,0.090055636,0.437359156,8.050615333032926e-06,DSFL,"[0.006648411726335136, 1.9556790319621575, 3.437152831927254, 1.0450315121695026, 0.08653930469527113, 0.09281080494962075]"
COKPUP_clean,0.0001094301,0.056913921,0.112447997,0.537818261,3.2280083195124203e-06,DSFL,"[2.2017431902431583e-27, 7.797298530344454, 10.152263755896758, 0.09726227155233984, 1.1915327240066167, 0.03844065163057661]"
COKQAW_clean,7.48459e-05,0.033735479,0.066566714,0.325554374,2.651566362643487e-06,DSFL,"[0.0075836777470484566, 0.5020576598958951, 3.3105512509260318, 0.5893398865615612, 0.11155192542054436, 0.0238287751454362]"
COKQEA_clean,8.01373e-05,0.044949016,0.089194605,0.42398513,5.262343449980873e-06,DSFL,"[0.0010530329771435013, 0.450435542097647, 1.0443998048962126, 0.9892228030961709, 0.0911716598178085, 0.16848305236733466]"
COKQIE_clean,0.000116275,0.057041976,0.112552391,0.542053196,6.306609203586302e-07,DSFL,"[2.0318674303093864e-36, 7.751012595781622, 10.141101335330587, 0.027025689611571705, 4.349538860770864, 0.025902518247783335]"
COKQOK_clean,0.0001119949,0.055592211,0.111363955,0.53046507,,DSFL,"[nan, nan, nan, nan, nan, nan]"
COMNAU_clean,0.0005404909,0.245260577,0.474503285,1.740542736,0.0005860376089576948,DSFL,"[0.0038123774088538068, 8.683573809491751, 16.83695721377579, 25883.80835234573, 1.977723627839796e-05, 3899.8739658999352]"
COPXOV_clean,0.0003070522,0.129159587,0.231386886,0.670323977,3.494504617088026e-07,DSFL,"[0.023068370217610355, 2.133267894287311, 1.03659213679297, 1.531321764535843, 0.16802431779688753, 1.116861056406405]"
COQGAS_clean,0.0002218767,0.101918728,0.198119089,0.869497829,1.320499850743264e-09,DSFL,"[0.001512246010496843, 7.705628068277817, 10.225118161952823, 0.4017431419707126, 0.525517060021155, 0.15052562387597623]"
COQHUN_clean,0.0005067925,0.231731326,0.442521197,1.574978623,1.4408741336967276e-05,DSFL,"[7.754307136383304e-09, 0.8543945743327531, 0.6283692611360574, 11.45064570138199, 0.042438677571675916, 2.252994666624822]"
COQNIF_clean,0.0003042927,0.161283185,0.322460002,1.415652903,0.0011242778547229581,DSFL,"[1.6726460534999983e-15, 0.8567013918120107, 0.0018651222838438168, 6101.732166022644, 5.4357994351074754e-05, 582.2797835550475]"
COQTEJ_clean,0.0004238276,0.227729092,0.459292193,2.011436903,0.0024972062932145447,DSFL,"[1.783547040115947e-15, 0.7344964202837878, 0.0006312829761710714, 9401.704544458553, 5.015707680564309e-05, 633.5008162429878]"
COTXEQ_clean,0.0007381395,0.327303667,0.61839127,2.135981681,2.156844170693542e-05,DSFL,"[1.9687558151098105e-07, 0.9636716400119584, 0.824861934985531, 5.899520752973766, 0.1178436610602216, 1.0512562423052707]"
COTXIU_clean,0.000683916,0.333490396,0.621683162,2.173771977,1.8582351156809694e-05,DSFL,"[5.287900822912624, 0.0713751676042024, 4.29469603042786, 2.0073117714730224, 0.17126091954264844, 0.051541288896855206]"
COTXOA_clean,0.0006979092,0.329640526,0.619582438,2.200094873,4.460168148305139e-06,DSFL,"[4.9810095471589214e-08, 0.8968769463259642, 0.6311029709818043, 2.686915869643242, 0.2631025317452867, 0.5646765676720992]"
COTYIV_clean,0.0002718372,0.123940203,0.242496406,1.109603128,8.786744709799274e-10,DSFL,"[0.002109989330048735, 8.163900938809515, 3.376481125735242, 0.3234915801867241, 0.788569563072587, 0.0871864867370912]"
COVPAG_clean,0.0001866959,0.09004496,0.175830649,0.720626702,,DSFL,"[nan, nan, nan, nan, nan, nan]"
COWBEX_clean,0.0001175642,0.053747785,0.103103774,0.38597865,2.711147184100379e-06,DSFL,"[9.040064314084058e-08, 0.970466227820316, 1.2884794066684344, 1.4999753990090283, 0.07483497998980872, 1.1778699831228592]"
COWDEZ_clean,0.0001913476,0.086025464,0.150603262,0.452545219,6.639073056027155e-06,DSFL,"[0.2928528500410347, 0.4736368104017087, 1.2271603104893714, 0.9287797200032856, 0.0710625305091448, 0.354612135415099]"
COWMIL_clean,0.0001046916,0.060891915,0.121287922,0.575662131,,DSFL,"[nan, nan, nan, nan, nan, nan]"
COWMOR_clean,0.0001113525,0.05964295,0.117579104,0.576687251,,DSFL,"[nan, nan, nan, nan, nan, nan]"
COXDIE_clean,0.0002150125,0.103507182,0.200873541,0.791249328,9.59218575157893e-12,DSFL,"[0.00022389123605312446, 8.101145041066196, 10.38282786185944, 47.40963215131812, 0.004500295523334176, 13.42767154278196]"
COXHED_clean,0.0001104606,0.069156501,0.135571942,0.688112089,0.0010165316292787708,DSFL,"[0.07423851760229776, 1.3002048561180424, 10.772241094647743, 1.2548904463635315, 0.10960816419528842, 7.387974501669749e-35]"
COXHIH_clean,8.60218e-05,0.068354577,0.136770597,0.686392677,0.0002852917950283074,DSFL,"[2.141826372270607e-36, 1.6171562210768557, 6.29586968414227, 1.375435509031572, 0.0997893095564251, 4.5899780008776133e-20]"
COXHON_clean,0.000220394,0.090191051,0.184091375,0.904788106,,DSFL,"[nan, nan, nan, nan, nan, nan]"
COZMUA_clean,0.0003478716,0.176412256,0.349165778,1.551302984,,DSFL,"[nan, nan, nan, nan, nan, nan]"
CUBHOY_clean,0.0001094777,0.059323398,0.116388356,0.528346898,5.933610350003563e-06,DSFL,"[1.032044747791274e-21, 7.701806039120528, 10.29082505750132, 0.32274646506039056, 0.3759938188367445, 0.1308111334957051]"
CUCSAU_clean,0.000264853,0.128174445,0.251328199,1.080053155,1.6723589997280234e-06,DSFL,"[1.1840728654826296e-12, 2.141345823751754, 3.5339225763031576, 12.724872373716837, 0.02055214988355653, 1.9546380999581776]"
CUCTAX_clean,0.00033892,0.148382619,0.273115058,0.871783759,7.463927517468838e-09,DSFL,"[0.012819165935124145, 1.0720892997801728, 57.83055136093748, 1.1448297183494565, 0.28480496340592176, 0.7069531278425317]"
CUGVUW_clean,0.000168854,0.07771913,0.149198833,0.611850571,2.800563951687105e-11,DSFL,"[0.0008168723005309816, 7.437117179105561, 10.394058849873641, 0.3772472037076336, 0.4327316785106915, 0.2502438227196514]"
CUGXAF_clean,0.0007411407,0.317881525,0.614340315,2.205556825,0.0011127703071982405,DSFL,"[1.0469349279063954e-09, 0.9566317419096798, 0.8656691359939719, 64.07658482121255, 0.010413491003931309, 8.153864249217905]"
CUHLUO_clean,0.0020571331,0.871012289,1.57104521,4.292152334,5.328219717991559e-05,DSFL,"[4.692915298548111, 0.20333511291382797, 1.1700737152128333, 4.908196592566248, 0.20308941539471298, 1.1718230408935146]"
CUIMDZ01_clean_h,5.73771e-05,0.029645241,0.05707268,0.228818822,2.205970033698388e-06,DSFL,"[0.33887133846076073, 0.09330739486641063, 1.7626067906786729, 0.3030096523055857, 0.0995846324752721, 0.0423450574089209]"
CUKXIR_clean,0.0002098836,0.10332854,0.204894997,0.863906159,,DSFL,"[nan, nan, nan, nan, nan, nan]"
CUMDEU_clean,7.47082e-05,0.03025215,0.058721809,0.266327712,5.419031273876059e-06,DSFL,"[0.006704368069961791, 1.3301710630080283, 0.7954499408541765, 0.8899165061069372, 0.06176172076702536, 0.2419353347362309]"
CUMJEB_clean,0.0001691126,0.077945048,0.147922747,0.520193658,2.778727469179748e-06,DSFL,"[8.341595870812746e-08, 0.967903415625716, 1.3321481991759025, 1.7063091675816473, 0.09652869547909948, 1.1665277268622793]"
CUMLUT_clean,0.0003723659,0.174935186,0.344645658,1.505016072,0.0002214267517451325,DSFL,"[1.5017138450616857e-10, 0.9705486299760265, 0.9224687185076004, 12.634004952869228, 0.0282611147581389, 1.291898611141295]"
CUMQOQ_clean,0.000291748,0.133009008,0.263891496,1.154287034,0.000561516488141526,DSFL,"[1.1787785569847722e-07, 1.3057729515588474, 6.194019655476646e-16, 9.839604842231747, 0.027718854329370945, 1.284460830135649]"
CUNFOH_clean,7.01209e-05,0.03468748,0.069316774,0.338027623,3.807710787281296e-05,DSFL,"[1.1536282679474735e-07, 0.8381087984677612, 0.8706432240830598, 1.975583390634733, 0.03530135766425226, 0.19128582009409703]"
CUNFOH01_clean,6.09932e-05,0.035091926,0.069969632,0.340385284,,DSFL,"[nan, nan, nan, nan, nan, nan]"
CUNQOT_clean,0.0001282532,0.058978668,0.115365552,0.508205162,2.016169686143956e-09,DSFL,"[0.001963317185313589, 3.8536209144175095, 6.230834702912583, 0.5381486040882072, 0.22460953070454048, 0.23018532413591786]"
CUNQUZ_clean,9.57473e-05,0.051949537,0.103900725,0.452376484,,DSFL,"[nan, nan, nan, nan, nan, nan]"
CUNWEO_clean,0.0001316486,0.074456314,0.146407681,0.654185802,9.968175499812692e-06,DSFL,"[3.341291868292106e-35, 7.87201264408429, 10.082774141457406, 1.4587151548514252, 0.10392038442597172, 0.35184167825182316]"
CUPHIG_clean,0..0005456581,0.250262526,0.487132705,2.037299901,1.8285702793048884e-05,DSFL,"[3.610308649934066e-08, 0.8043231908996009, 0.879830489376582, 4.6482247067098355, 0.11082143115467061, 0.5317805364907108]"
CUPHUS_clean,0.0005112531,0.231024041,0.463814607,2.087134559,0.0017196327801634465,DSFL,"[2.0325112209494255e-16, 0.6666949417915033, 0.01362273789019608, 8490.109324333294, 5.583101237846572e-05, 455.37263985362836]"
CUQRIR_clean,0.0004666652,0.217702832,0.41920496,1.709389178,7.875878124926156e-09,DSFL,"[0.00854902527618697, 2.1586273078632656, 2.4486505626223076, 2.51671535569775, 0.17813985679249195, 0.42577876156432753]"
CUQROX_clean,0.0004533604,0.2318645,0.451817131,1.757598541,0.0006176724516239817,DSFL,"[2.3541882161094557e-09, 0.7201197676742176, 0.7719818802849611, 42.23103092873322, 0.011391959517090627, 5.664364344542279]"
CUQRUD_clean,0.0005600556,0.311773857,0.60482883,2.392375343,8.663124974168461e-05,DSFL,"[3.4457225623606297e-09, 0.7102790669815844, 0.7947922418867251, 23.39390877332441, 0.02751743286983195, 2.3015399003223154]"
CUQSAK_clean,0.0003440065,0.163968114,0.312628719,1.332492705,5.242008052730691e-06,DSFL,"[4.108731582559461e-05, 5.971521933675201, 12.836489450816973, 0.21163557335345956, 1.6742839664388947, 0.12731247742943605]"
CUQTAL_clean,0.0004406028,0.237790562,0.472203169,2.032044315,0.0012068948300653331,DSFL,"[6.535184069486568e-16, 0.7613194104586268, 0.000654847912529552, 9124.039699719602, 5.356148911306975e-05, 688.5273648508426]"
CUQXUI_clean,0.0002134771,0.124285897,0.245120972,1.156651758,1.9851100258280705e-05,DSFL,"[0.20063207920808113, 0.7124218394038883, 0.10612197891822049, 1.2864946011278058, 0.08570155506424862, 0.015168849940959336]"
CURBOH_clean,0.0002034209,0.092408379,0.184319069,0.851772607,,DSFL,"[nan, nan, nan, nan, nan, nan]"
CURYOE01_clean,0.0002405147,0.121331525,0.241505979,1.112714301,,DSFL,"[nan, nan, nan, nan, nan, nan]"
CURZAR_clean,0.0001189145,0.060435817,0.12123564,0.554362324,,DSFL,"[nan, nan, nan, nan, nan, nan]"
